id,lon,lat,highway
105,-93.2024395,44.9749193,"[3, 0, 0]"
106,-93.167563,44.976707,"[3, 0, 0]"
107,-93.16745,44.976249,"[3, 0, 0]"
108,-93.075781,44.9550246,"[2, 0, 0]"
109,-93.2014065,44.9657499,"[3, 0, 0]"
110,-93.2021405,44.9691083,"[3, 0, 0]"
111,-93.1571574,44.9710044,"[3, 0, 1]"
112,-93.0626608,44.9517607,"[3, 0, 0]"
113,-93.025228,44.950631,"[4, 0, 0]"
114,-93.0221964,44.9512626,"[3, 0, 0]"
115,-93.028223,44.951335,"[3, 0, 0]"
116,-93.0259524,44.95081,"[2, 0, 0]"
117,-93.0706775,44.9276274,"[4, 0, 0]"
118,-93.2013708,44.9632972,"[3, 0, 0]"
119,-93.0967235,44.9592637,"[2, 1, 0]"
120,-93.0951144,44.9590217,"[3, 0, 0]"
121,-93.150524,44.9518367,"[3, 0, 0]"
122,-93.0275147,44.9720072,"[4, 0, 0]"
123,-93.030379,44.9712359,"[1, 0, 0]"
124,-93.0980958,44.9614672,"[2, 0, 0]"
125,-93.1447652,44.9187624,"[3, 0, 0]"
126,-93.1451289,44.9152615,"[4, 0, 0]"
127,-93.1435695,44.9163108,"[3, 0, 0]"
128,-93.1444762,44.9172894,"[3, 0, 0]"
129,-93.0918535,44.9576611,"[3, 0, 0]"
130,-93.091187,44.958588,"[2, 0, 0]"
131,-93.1804545,44.897228,"[3, 0, 0]"
132,-93.0609575,44.9847238,"[2, 0, 0]"
133,-93.0777935,44.9551306,"[2, 0, 0]"
134,-93.0749911,44.9558836,"[3, 0, 0]"
135,-93.0783475,44.9593797,"[3, 0, 0]"
136,-93.1669575,44.952075,"[4, 0, 0]"
137,-93.204194,44.977585,"[3, 0, 0]"
138,-93.0410827,44.9506527,"[3, 0, 0]"
139,-93.0422269,44.9530023,"[2, 0, 0]"
140,-93.04177,44.95401,"[4, 0, 0]"
141,-93.041704,44.9541247,"[4, 0, 0]"
142,-93.1679086,44.9711007,"[3, 0, 0]"
143,-93.202417,44.962519,"[3, 0, 0]"
144,-93.1045986,44.9470471,"[2, 0, 2]"
145,-93.2020873,44.9646188,"[3, 0, 0]"
146,-93.2020848,44.9621905,"[3, 0, 0]"
147,-93.1684674,44.9512065,"[3, 0, 0]"
148,-93.151182,44.9518574,"[3, 0, 0]"
149,-93.1559102,44.9521956,"[3, 0, 0]"
150,-93.2014038,44.9662089,"[2, 1, 0]"
151,-93.1998011,44.9662219,"[0, 3, 0]"
152,-93.0991593,44.9505568,"[4, 0, 0]"
153,-93.2022719,44.9748549,"[3, 0, 0]"
154,-93.200906,44.976275,"[3, 0, 0]"
155,-93.1413775,44.9518537,"[3, 0, 0]"
156,-93.1630666,44.9689144,"[3, 0, 0]"
157,-93.088953,44.954132,"[3, 0, 0]"
158,-93.04153,44.954095,"[4, 0, 0]"
159,-93.1666916,44.9761733,"[3, 0, 0]"
160,-93.1665585,44.9766615,"[3, 0, 0]"
161,-93.1664497,44.9773787,"[4, 0, 0]"
162,-93.0623944,44.951964,"[3, 0, 0]"
163,-93.1023332,44.9465966,"[5, 0, 0]"
164,-93.1072181,44.9494709,"[2, 0, 0]"
165,-93.1237182,44.9361485,"[3, 0, 0]"
166,-93.1256899,44.9341066,"[4, 0, 0]"
167,-93.0925168,44.9588072,"[2, 2, 0]"
168,-93.094236,44.954054,"[3, 0, 0]"
169,-93.0940914,44.9541795,"[3, 0, 0]"
170,-93.0935114,44.9547713,"[2, 0, 0]"
171,-93.0926734,44.9557509,"[2, 1, 0]"
172,-93.1556877,44.9811039,"[3, 0, 0]"
173,-93.1559684,44.9829864,"[2, 1, 0]"
174,-93.1559063,44.9836792,"[1, 0, 0]"
175,-93.0151498,44.9521947,"[3, 0, 0]"
176,-93.194454,44.937022,"[3, 0, 0]"
177,-93.1653458,44.9512586,"[4, 0, 0]"
178,-93.2014036,44.9674569,"[3, 0, 0]"
179,-93.2021749,44.9699549,"[3, 0, 0]"
180,-93.041561,44.953997,"[4, 0, 0]"
181,-93.0400017,44.9526317,"[2, 0, 0]"
182,-93.040561,44.94964,"[3, 0, 0]"
183,-93.0415016,44.9548545,"[3, 1, 0]"
184,-93.1526712,44.9400284,"[2, 0, 0]"
185,-93.1028873,44.9489541,"[2, 0, 0]"
186,-93.1018532,44.9488365,"[3, 1, 0]"
187,-93.1419328,44.9075808,"[3, 0, 0]"
188,-93.1072162,44.9756374,"[3, 1, 0]"
189,-93.1072157,44.9757261,"[0, 2, 0]"
190,-93.1771715,44.949465,"[4, 0, 0]"
191,-93.1771939,44.9505211,"[3, 0, 0]"
192,-93.1772036,44.9515502,"[2, 0, 0]"
193,-93.2013699,44.9638179,"[3, 0, 0]"
194,-93.1413015,44.9308802,"[2, 0, 0]"
195,-93.142344,44.9304095,"[2, 0, 0]"
196,-93.1434517,44.9298206,"[2, 0, 0]"
197,-93.1443812,44.9291873,"[2, 0, 0]"
198,-93.1453093,44.9273699,"[3, 0, 0]"
199,-93.14505,44.923114,"[3, 0, 0]"
200,-93.097357,44.9347766,"[2, 1, 0]"
201,-93.0964011,44.9342469,"[0, 1, 0]"
202,-93.0220024,44.9514299,"[3, 0, 0]"
203,-93.1601788,44.9723791,"[2, 1, 0]"
204,-93.1595614,44.9730434,"[0, 1, 0]"
205,-93.1489861,44.9710421,"[3, 0, 0]"
206,-93.1511968,44.9710293,"[3, 1, 0]"
207,-93.0904992,44.953208,"[3, 0, 0]"
208,-93.005065,44.9632158,"[1, 0, 0]"
209,-93.2026489,44.9686127,"[3, 0, 0]"
210,-93.2024202,44.9716887,"[3, 0, 0]"
211,-93.1309959,44.9318986,"[3, 0, 0]"
212,-93.1363952,44.9319175,"[3, 0, 0]"
213,-93.0901041,44.9918369,"[3, 0, 0]"
214,-93.0900669,44.9906769,"[4, 0, 0]"
215,-93.144276,44.91208,"[3, 0, 0]"
216,-93.2024767,44.9850652,"[3, 0, 0]"
217,-93.2033666,44.9864742,"[3, 0, 0]"
218,-93.1951545,44.9732736,"[1, 1, 0]"
219,-93.1673463,44.9520904,"[2, 0, 2]"
220,-93.1094214,44.9370409,"[2, 0, 0]"
221,-93.109381,44.9366724,"[3, 1, 0]"
222,-93.1534858,44.9516737,"[3, 0, 0]"
223,-93.1473,44.951265,"[3, 0, 0]"
224,-93.008606,44.9506779,"[3, 0, 0]"
225,-93.0050267,44.9497895,"[3, 0, 0]"
226,-93.2010179,44.976323,"[3, 0, 0]"
227,-93.1364096,44.9310366,"[3, 1, 0]"
228,-93.2035207,44.9866527,"[3, 0, 0]"
229,-93.203956,44.985384,"[3, 0, 0]"
230,-93.2042624,44.9856528,"[3, 0, 0]"
231,-93.2042614,44.9852649,"[3, 0, 0]"
232,-93.2036507,44.983358,"[3, 0, 0]"
233,-93.1416711,44.9304095,"[3, 0, 0]"
234,-93.1414121,44.9516685,"[3, 0, 0]"
235,-93.072168,44.93454,"[3, 0, 0]"
236,-93.0093774,44.9509417,"[3, 0, 0]"
237,-93.0057645,44.9507565,"[3, 0, 0]"
238,-93.1787255,44.89688,"[3, 0, 0]"
239,-93.0200021,44.9513998,"[3, 0, 0]"
240,-93.0151475,44.9507834,"[3, 0, 0]"
241,-93.1247117,44.9350222,"[3, 0, 0]"
242,-93.1245539,44.9352073,"[2, 0, 0]"
243,-93.0144897,44.9471583,"[0, 1, 0]"
244,-93.0144758,44.9466376,"[0, 3, 0]"
245,-93.015084,44.9466385,"[2, 1, 0]"
246,-93.0140299,44.9451236,"[3, 0, 0]"
247,-93.1448675,44.923321,"[3, 0, 0]"
248,-93.2033919,44.9834839,"[3, 0, 0]"
249,-93.202478,44.984845,"[3, 0, 0]"
250,-93.1044386,44.9395561,"[2, 0, 0]"
251,-93.1765816,44.8980352,"[3, 0, 0]"
252,-93.177222,44.897186,"[3, 1, 0]"
253,-93.1661734,44.970724,"[3, 0, 0]"
254,-93.1956892,44.9765585,"[3, 0, 1]"
255,-93.1969767,44.9770442,"[4, 0, 0]"
256,-93.193354,44.9752244,"[3, 0, 0]"
257,-93.1939993,44.9758084,"[3, 0, 0]"
258,-93.1945841,44.9760846,"[2, 0, 2]"
259,-93.035454,44.985659,"[3, 0, 0]"
260,-93.032901,44.985652,"[4, 0, 0]"
261,-93.030342,44.985644,"[4, 0, 0]"
262,-93.027781,44.985637,"[4, 0, 0]"
263,-93.0252372,44.9856322,"[4, 0, 0]"
264,-93.020161,44.985628,"[4, 0, 0]"
265,-93.0162064,44.9856414,"[3, 0, 0]"
266,-93.039298,44.98567,"[2, 0, 0]"
267,-93.038009,44.985664,"[4, 0, 0]"
268,-93.036745,44.985658,"[2, 0, 0]"
269,-93.149142,44.9368042,"[3, 0, 0]"
270,-93.14914,44.9357686,"[3, 1, 0]"
271,-93.1491403,44.9341977,"[3, 0, 0]"
272,-93.1491436,44.9415593,"[4, 0, 0]"
273,-93.1491489,44.9412711,"[4, 0, 0]"
274,-93.1491536,44.9400184,"[4, 0, 0]"
275,-93.1491463,44.9389417,"[4, 0, 0]"
276,-93.149146,44.9378711,"[3, 0, 0]"
277,-93.1721828,44.9417086,"[3, 0, 0]"
278,-93.172175,44.942917,"[4, 0, 0]"
279,-93.172171,44.943967,"[4, 0, 0]"
280,-93.172166,44.945028,"[4, 0, 0]"
281,-93.172164,44.945747,"[4, 0, 0]"
282,-93.1721623,44.9465632,"[4, 0, 0]"
283,-93.172157,44.947384,"[4, 0, 0]"
284,-93.1721595,44.9484017,"[4, 0, 0]"
285,-93.172136,44.949328,"[4, 0, 0]"
286,-93.1721462,44.9502407,"[3, 0, 0]"
287,-93.17209,44.952339,"[3, 0, 0]"
288,-93.1720967,44.9540127,"[3, 0, 0]"
289,-93.1721059,44.9565579,"[3, 0, 0]"
290,-93.1721143,44.9574636,"[3, 1, 0]"
291,-93.1721193,44.958362,"[3, 0, 0]"
292,-93.1721352,44.9592637,"[4, 0, 0]"
293,-93.1721377,44.9601725,"[4, 0, 0]"
294,-93.1721469,44.9610852,"[4, 0, 0]"
