id,lon,lat,highway
106,-84.3481657,33.7483693,"[4, 0, 0]"
107,-84.3464563,33.7486854,"[4, 0, 0]"
108,-84.3454261,33.7487943,"[4, 0, 0]"
109,-84.3445893,33.748931,"[4, 0, 0]"
110,-84.3422356,33.7493201,"[4, 0, 0]"
111,-84.3481544,33.748504,"[4, 0, 0]"
112,-84.3474929,33.7486826,"[3, 0, 0]"
113,-84.3464581,33.748815,"[3, 0, 0]"
114,-84.312422,33.761105,"[2, 0, 0]"
115,-84.343548,33.794614,"[3, 0, 0]"
116,-84.342967,33.795286,"[3, 0, 0]"
117,-84.3428602,33.7956118,"[3, 0, 0]"
118,-84.324751,33.756407,"[3, 0, 0]"
119,-84.3247304,33.7597782,"[1, 0, 1]"
120,-84.346424,33.751015,"[3, 0, 0]"
121,-84.3464644,33.749588,"[3, 0, 0]"
122,-84.346464,33.747573,"[3, 0, 0]"
123,-84.3052,33.7510417,"[4, 0, 0]"
124,-84.3052149,33.7515509,"[3, 0, 0]"
125,-84.305215,33.752388,"[2, 0, 0]"
126,-84.3346365,33.7533937,"[6, 0, 0]"
127,-84.3341216,33.7550794,"[2, 0, 1]"
128,-84.3315755,33.7559413,"[0, 0, 3]"
129,-84.3314891,33.7559193,"[0, 0, 4]"
130,-84.348957,33.774449,"[3, 0, 0]"
131,-84.347981,33.776301,"[3, 0, 0]"
132,-84.3473631,33.7770657,"[3, 0, 0]"
133,-84.346769,33.777714,"[2, 1, 0]"
134,-84.3456065,33.7787536,"[3, 0, 0]"
135,-84.3451785,33.7791932,"[2, 1, 0]"
136,-84.344349,33.747559,"[3, 0, 0]"
137,-84.3443625,33.745937,"[1, 0, 0]"
138,-84.3443372,33.7451442,"[1, 0, 0]"
139,-84.344343,33.744453,"[4, 0, 0]"
140,-84.344365,33.743608,"[3, 0, 0]"
141,-84.3443512,33.742674,"[4, 0, 0]"
142,-84.3443651,33.7409257,"[3, 0, 0]"
143,-84.3443615,33.7401376,"[3, 0, 0]"
144,-84.3480214,33.7401609,"[3, 0, 0]"
145,-84.3468866,33.740154,"[3, 0, 0]"
146,-84.3458041,33.740149,"[3, 0, 0]"
147,-84.345374,33.7401395,"[4, 0, 0]"
148,-84.3428856,33.7401305,"[3, 0, 0]"
149,-84.3413455,33.7400985,"[3, 0, 0]"
150,-84.3399765,33.7400666,"[3, 0, 0]"
151,-84.33937,33.74006,"[3, 0, 0]"
152,-84.3383472,33.7400625,"[3, 0, 0]"
153,-84.3374837,33.7400501,"[3, 0, 0]"
154,-84.3371622,33.7400467,"[3, 0, 0]"
155,-84.336082,33.740039,"[3, 0, 0]"
156,-84.335034,33.739998,"[4, 0, 0]"
157,-84.333412,33.739987,"[3, 0, 0]"
158,-84.332125,33.739947,"[2, 0, 2]"
159,-84.3295,33.7398547,"[1, 0, 0]"
160,-84.32238,33.739703,"[1, 0, 0]"
161,-84.3212764,33.7397656,"[3, 0, 0]"
162,-84.3209991,33.7398821,"[2, 0, 0]"
163,-84.3198939,33.7402301,"[2, 0, 0]"
164,-84.31389,33.740143,"[3, 1, 0]"
165,-84.311123,33.740061,"[3, 0, 0]"
166,-84.3096836,33.7400483,"[4, 0, 0]"
167,-84.3004314,33.7398231,"[3, 0, 0]"
168,-84.2994447,33.7397864,"[3, 0, 0]"
169,-84.2954741,33.7395041,"[4, 0, 0]"
170,-84.291139,33.738892,"[3, 0, 0]"
171,-84.341959,33.745215,"[1, 0, 0]"
172,-84.341976,33.7442623,"[3, 0, 0]"
173,-84.3314138,33.7566599,"[1, 2, 0]"
174,-84.331266,33.760228,"[3, 0, 0]"
175,-84.3311717,33.7608081,"[3, 0, 0]"
176,-84.3310256,33.7615064,"[3, 0, 0]"
177,-84.330362,33.762151,"[3, 0, 0]"
178,-84.3300967,33.7631386,"[3, 0, 0]"
179,-84.330094,33.763754,"[3, 0, 0]"
180,-84.330105,33.764004,"[3, 0, 0]"
181,-84.330119,33.764848,"[3, 0, 0]"
182,-84.3491224,33.7601562,"[4, 0, 0]"
183,-84.3481783,33.7605163,"[3, 0, 0]"
184,-84.3469284,33.7608241,"[3, 0, 0]"
185,-84.3455443,33.7610671,"[3, 0, 0]"
186,-84.3432857,33.7614733,"[3, 0, 0]"
187,-84.341818,33.7617965,"[4, 0, 0]"
188,-84.3371008,33.7624708,"[3, 0, 0]"
189,-84.3351548,33.7625132,"[3, 0, 0]"
190,-84.3340846,33.7623827,"[3, 0, 0]"
191,-84.3335482,33.7622679,"[2, 1, 0]"
192,-84.3329755,33.7621118,"[3, 0, 0]"
193,-84.332203,33.7618877,"[3, 0, 0]"
194,-84.32938,33.7607895,"[3, 0, 0]"
195,-84.3282897,33.7604026,"[3, 0, 0]"
196,-84.3255244,33.7602918,"[3, 0, 0]"
197,-84.3241712,33.7605442,"[3, 0, 0]"
198,-84.3225766,33.761289,"[3, 0, 0]"
199,-84.3215091,33.7619189,"[3, 0, 0]"
200,-84.3198152,33.7629271,"[4, 0, 1]"
201,-84.3180423,33.7639737,"[3, 0, 0]"
202,-84.3170003,33.7645657,"[3, 0, 0]"
203,-84.3164692,33.7647954,"[1, 0, 0]"
204,-84.347177,33.768031,"[3, 0, 0]"
205,-84.3459573,33.7679314,"[3, 0, 0]"
206,-84.3446228,33.7962328,"[1, 0, 0]"
207,-84.3446891,33.7964527,"[3, 0, 0]"
208,-84.345956,33.796639,"[3, 0, 0]"
209,-84.3097113,33.7510658,"[4, 0, 0]"
210,-84.30976,33.752392,"[2, 0, 0]"
211,-84.337485,33.7494472,"[2, 0, 0]"
212,-84.333205,33.7494211,"[3, 0, 0]"
213,-84.3354281,33.7740335,"[3, 0, 0]"
214,-84.3350329,33.7744716,"[3, 0, 0]"
215,-84.3344876,33.7744869,"[3, 0, 0]"
216,-84.334288,33.774322,"[3, 0, 0]"
217,-84.334222,33.774267,"[3, 0, 0]"
218,-84.334173,33.774118,"[3, 0, 0]"
219,-84.333476,33.774139,"[3, 0, 0]"
220,-84.3337876,33.7757711,"[1, 0, 0]"
221,-84.308212,33.752393,"[3, 0, 0]"
222,-84.3067009,33.7524028,"[3, 0, 0]"
223,-84.304671,33.752381,"[1, 0, 0]"
224,-84.3457995,33.7422854,"[3, 0, 0]"
225,-84.348425,33.787564,"[1, 0, 0]"
226,-84.334164,33.764846,"[3, 0, 0]"
227,-84.334145,33.767468,"[4, 0, 0]"
228,-84.334163,33.768993,"[3, 0, 0]"
229,-84.334163,33.770513,"[3, 0, 0]"
230,-84.334163,33.771647,"[3, 0, 0]"
231,-84.3331986,33.7490947,"[3, 0, 0]"
232,-84.33182,33.749094,"[2, 0, 2]"
233,-84.330438,33.749078,"[3, 0, 0]"
234,-84.3355045,33.747496,"[3, 0, 0]"
235,-84.335544,33.748311,"[1, 1, 0]"
236,-84.3332163,33.7488145,"[3, 0, 0]"
237,-84.32848,33.749098,"[0, 0, 2]"
238,-84.327215,33.749123,"[3, 0, 0]"
239,-84.3481,33.7986693,"[3, 0, 0]"
240,-84.3480408,33.8050717,"[1, 0, 0]"
241,-84.292229,33.751624,"[3, 0, 0]"
242,-84.292288,33.750689,"[3, 0, 0]"
243,-84.292315,33.748747,"[3, 0, 0]"
244,-84.2921324,33.7473318,"[2, 1, 0]"
245,-84.292042,33.747054,"[4, 0, 0]"
246,-84.291533,33.745909,"[3, 1, 0]"
247,-84.3141428,33.7500794,"[5, 0, 0]"
248,-84.3141482,33.7490669,"[3, 1, 0]"
249,-84.3141321,33.7482551,"[3, 0, 0]"
250,-84.314134,33.747311,"[3, 0, 0]"
251,-84.3458382,33.7475729,"[3, 0, 0]"
252,-84.3475836,33.7463436,"[1, 0, 0]"
253,-84.31749,33.7511169,"[3, 0, 0]"
254,-84.317439,33.753203,"[4, 0, 0]"
255,-84.317379,33.755236,"[3, 0, 0]"
256,-84.3067025,33.7510498,"[4, 0, 0]"
257,-84.3317766,33.7533827,"[3, 0, 1]"
258,-84.331759,33.75157,"[2, 0, 2]"
259,-84.331821,33.747431,"[2, 0, 2]"
260,-84.33196,33.745098,"[0, 1, 2]"
261,-84.3320688,33.7439444,"[0, 0, 2]"
262,-84.332158,33.738889,"[1, 0, 2]"
263,-84.332136,33.737932,"[1, 0, 2]"
264,-84.340829,33.793012,"[1, 0, 0]"
265,-84.347848,33.7425944,"[3, 1, 0]"
266,-84.3136761,33.7499812,"[2, 1, 0]"
267,-84.3118506,33.7491584,"[2, 0, 0]"
268,-84.3117897,33.7491241,"[2, 0, 0]"
269,-84.3112207,33.748828,"[4, 0, 0]"
270,-84.3102287,33.748534,"[2, 0, 0]"
271,-84.3089776,33.7482012,"[2, 0, 0]"
272,-84.3083882,33.7480418,"[3, 0, 0]"
273,-84.329918,33.730736,"[4, 0, 0]"
274,-84.326768,33.729786,"[2, 0, 0]"
275,-84.344707,33.735185,"[3, 0, 0]"
276,-84.341734,33.736156,"[4, 0, 0]"
277,-84.2960694,33.7514919,"[4, 0, 0]"
278,-84.295992,33.753638,"[3, 0, 0]"
279,-84.2933175,33.743087,"[3, 0, 0]"
280,-84.2926145,33.7431498,"[3, 0, 0]"
281,-84.2915953,33.743491,"[4, 0, 0]"
282,-84.2940557,33.7425791,"[1, 0, 0]"
283,-84.2933393,33.7424904,"[3, 0, 0]"
284,-84.347193,33.741898,"[4, 0, 0]"
285,-84.34473,33.739632,"[3, 0, 0]"
286,-84.343997,33.739063,"[3, 0, 0]"
287,-84.342851,33.738121,"[3, 0, 0]"
288,-84.342707,33.737933,"[3, 0, 0]"
289,-84.34219,33.737023,"[3, 0, 0]"
290,-84.340314,33.734004,"[3, 0, 0]"
291,-84.340047,33.733772,"[3, 0, 0]"
292,-84.3394029,33.7332116,"[3, 0, 0]"
293,-84.338722,33.732606,"[3, 0, 0]"
294,-84.337212,33.7312726,"[3, 0, 0]"
295,-84.3477187,33.7443029,"[1, 0, 0]"
296,-84.3476946,33.7435221,"[3, 0, 0]"
297,-84.348973,33.765581,"[2, 1, 0]"
298,-84.34697,33.767198,"[3, 0, 0]"
299,-84.3456582,33.7680522,"[3, 0, 0]"
300,-84.3450454,33.7682873,"[3, 0, 0]"
301,-84.3446104,33.768445,"[3, 0, 0]"
302,-84.3440092,33.7687663,"[3, 0, 0]"
303,-84.343821,33.768927,"[3, 0, 0]"
304,-84.3424758,33.7712048,"[4, 0, 0]"
305,-84.3416829,33.7718425,"[3, 0, 0]"
306,-84.3303589,33.7533772,"[4, 0, 0]"
307,-84.330395,33.751556,"[3, 0, 0]"
308,-84.330422,33.747429,"[3, 0, 0]"
309,-84.3302086,33.7602221,"[2, 1, 0]"
310,-84.329151,33.760046,"[2, 0, 1]"
311,-84.3291936,33.7547545,"[3, 0, 0]"
312,-84.3291921,33.7533727,"[4, 0, 0]"
313,-84.3438506,33.756427,"[3, 0, 0]"
314,-84.3420072,33.7564242,"[3, 0, 0]"
315,-84.312823,33.755715,"[2, 0, 0]"
316,-84.312815,33.756873,"[3, 0, 0]"
317,-84.312836,33.757841,"[3, 0, 0]"
318,-84.312823,33.761095,"[3, 0, 0]"
319,-84.3447134,33.7534326,"[3, 0, 0]"
320,-84.344652,33.755429,"[3, 0, 0]"
321,-84.3416283,33.7711919,"[4, 0, 0]"
322,-84.3393086,33.7711329,"[2, 0, 0]"
323,-84.3262329,33.7533519,"[4, 0, 0]"
324,-84.326245,33.749471,"[4, 0, 0]"
325,-84.3428921,33.7425598,"[4, 0, 0]"
326,-84.34133,33.7424313,"[4, 0, 0]"
327,-84.3399336,33.7423038,"[3, 0, 0]"
328,-84.3383345,33.7423029,"[3, 0, 0]"
329,-84.3162079,33.7511073,"[4, 0, 0]"
330,-84.3162028,33.7496199,"[4, 0, 0]"
331,-84.2932405,33.753433,"[1, 0, 0]"
332,-84.337313,33.755388,"[3, 0, 0]"
333,-84.3372908,33.7562961,"[3, 0, 0]"
334,-84.3374813,33.7576832,"[4, 0, 0]"
335,-84.3374585,33.7579273,"[3, 0, 0]"
336,-84.3374585,33.758166,"[3, 0, 0]"
337,-84.3374511,33.759253,"[3, 0, 0]"
338,-84.3374477,33.7596689,"[2, 0, 0]"
339,-84.293516,33.7515797,"[3, 0, 0]"
340,-84.345445,33.747568,"[3, 0, 0]"
341,-84.3359682,33.7716546,"[2, 1, 1]"
342,-84.33303,33.771628,"[3, 0, 0]"
343,-84.331834,33.764852,"[3, 0, 0]"
344,-84.331835,33.767477,"[4, 0, 0]"
345,-84.331841,33.769007,"[4, 0, 0]"
346,-84.331859,33.770512,"[4, 0, 0]"
347,-84.331866,33.771627,"[1, 0, 0]"
348,-84.343906,33.794811,"[1, 0, 0]"
349,-84.3463754,33.7966765,"[3, 0, 0]"
350,-84.3461758,33.7976433,"[3, 0, 0]"
351,-84.3272675,33.7509685,"[1, 0, 1]"
352,-84.327223,33.749464,"[3, 0, 0]"
353,-84.3480786,33.7771904,"[3, 0, 0]"
354,-84.3483385,33.7797584,"[4, 0, 0]"
355,-84.3481538,33.7829252,"[1, 0, 0]"
356,-84.3385704,33.7576687,"[4, 0, 0]"
357,-84.3355102,33.7576411,"[3, 0, 0]"
358,-84.3345146,33.7576197,"[2, 1, 0]"
359,-84.3330261,33.7574434,"[2, 0, 0]"
360,-84.3438368,33.7577742,"[3, 0, 0]"
361,-84.342739,33.757795,"[1, 0, 0]"
362,-84.332992,33.729044,"[3, 0, 0]"
363,-84.331975,33.728619,"[4, 0, 0]"
364,-84.3252482,33.7647945,"[4, 0, 0]"
365,-84.324654,33.768394,"[3, 0, 0]"
366,-84.324639,33.769381,"[1, 0, 0]"
367,-84.325672,33.754468,"[3, 0, 0]"
368,-84.324673,33.75443,"[3, 0, 0]"
369,-84.3231872,33.7543969,"[4, 0, 0]"
370,-84.3217592,33.7543839,"[3, 0, 0]"
371,-84.3342659,33.729082,"[4, 0, 0]"
372,-84.340716,33.7573319,"[3, 0, 0]"
373,-84.3386158,33.7573665,"[3, 0, 0]"
374,-84.323438,33.76272,"[4, 0, 0]"
375,-84.324101,33.762262,"[3, 0, 0]"
376,-84.3397658,33.7554153,"[3, 0, 0]"
377,-84.3368221,33.7747962,"[3, 0, 0]"
378,-84.3370105,33.7748456,"[3, 0, 0]"
379,-84.3385412,33.7741727,"[4, 0, 0]"
380,-84.344733,33.739049,"[3, 0, 0]"
381,-84.344706,33.737937,"[3, 0, 0]"
382,-84.344716,33.737357,"[3, 0, 0]"
383,-84.34473,33.736907,"[3, 0, 0]"
384,-84.344739,33.736359,"[3, 0, 0]"
385,-84.3447266,33.7340541,"[3, 0, 0]"
386,-84.3477351,33.7987894,"[3, 0, 0]"
387,-84.3445827,33.7984562,"[4, 0, 0]"
388,-84.34282,33.799048,"[3, 0, 1]"
389,-84.3423336,33.8016589,"[3, 0, 0]"
390,-84.311227,33.751706,"[1, 0, 0]"
391,-84.348325,33.808304,"[1, 0, 0]"
392,-84.33125,33.736105,"[3, 0, 0]"
393,-84.331279,33.735023,"[3, 0, 0]"
394,-84.3331786,33.7515717,"[3, 0, 0]"
395,-84.3331688,33.7521053,"[3, 0, 0]"
396,-84.3433811,33.7534274,"[4, 0, 0]"
397,-84.3434734,33.7524761,"[4, 0, 0]"
398,-84.3435457,33.7505642,"[3, 0, 0]"
399,-84.34223,33.7497476,"[3, 0, 0]"
400,-84.3386431,33.7534092,"[3, 0, 0]"
401,-84.338645,33.755424,"[4, 0, 0]"
402,-84.338559,33.757964,"[3, 0, 0]"
403,-84.338528,33.759678,"[3, 0, 0]"
404,-84.3385423,33.7605747,"[4, 0, 0]"
405,-84.3385369,33.7616182,"[1, 0, 0]"
406,-84.335009,33.764844,"[3, 0, 0]"
407,-84.31451,33.747316,"[3, 0, 0]"
408,-84.3145046,33.7467855,"[2, 1, 0]"
409,-84.3144935,33.7465332,"[3, 0, 0]"
410,-84.3141634,33.7444297,"[3, 0, 0]"
411,-84.3146681,33.7437701,"[3, 0, 0]"
412,-84.314764,33.743674,"[4, 0, 0]"
413,-84.3480765,33.7533144,"[3, 0, 0]"
414,-84.348278,33.755436,"[3, 0, 0]"
415,-84.3428915,33.7443392,"[3, 0, 0]"
416,-84.343193,33.747558,"[3, 0, 0]"
417,-84.3432147,33.7458368,"[1, 0, 0]"
418,-84.3432262,33.7443667,"[3, 0, 0]"
419,-84.3432019,33.7450699,"[1, 0, 0]"
420,-84.345546,33.764919,"[3, 0, 0]"
421,-84.345113,33.76898,"[3, 0, 0]"
422,-84.3451948,33.7700761,"[1, 0, 1]"
423,-84.345764,33.764919,"[3, 0, 0]"
424,-84.314733,33.755284,"[4, 0, 0]"
425,-84.314787,33.756077,"[3, 0, 0]"
426,-84.314792,33.757863,"[3, 0, 0]"
427,-84.314784,33.761334,"[4, 0, 0]"
428,-84.329953,33.734991,"[3, 0, 0]"
429,-84.329971,33.734015,"[3, 0, 0]"
430,-84.330011,33.732695,"[3, 0, 0]"
431,-84.329961,33.73202,"[3, 0, 0]"
432,-84.2978163,33.7382121,"[1, 0, 0]"
433,-84.3222857,33.7644404,"[3, 0, 0]"
434,-84.3219485,33.7643527,"[3, 0, 0]"
435,-84.320376,33.763778,"[3, 0, 0]"
436,-84.318503,33.764861,"[3, 0, 0]"
437,-84.3112291,33.7482532,"[3, 0, 0]"
438,-84.345071,33.802646,"[3, 0, 0]"
439,-84.3445995,33.7482524,"[1, 0, 0]"
440,-84.32995,33.7191369,"[4, 0, 0]"
441,-84.329303,33.719268,"[1, 0, 0]"
442,-84.3472001,33.7689846,"[3, 0, 1]"
443,-84.325661,33.755342,"[3, 0, 0]"
444,-84.3231683,33.7552968,"[4, 0, 0]"
445,-84.3217864,33.7552611,"[4, 0, 0]"
446,-84.3201385,33.7552397,"[4, 0, 0]"
447,-84.318716,33.755253,"[3, 0, 0]"
448,-84.316619,33.755231,"[4, 0, 0]"
449,-84.313768,33.75529,"[3, 0, 0]"
450,-84.32021,33.7531882,"[3, 0, 0]"
451,-84.3186972,33.7531971,"[3, 0, 0]"
452,-84.316153,33.753178,"[4, 0, 0]"
453,-84.3145527,33.7535309,"[3, 0, 0]"
454,-84.3132309,33.7530053,"[4, 0, 0]"
455,-84.3119203,33.7523238,"[3, 0, 0]"
456,-84.3217277,33.7533657,"[3, 0, 0]"
457,-84.320208,33.753378,"[3, 0, 0]"
458,-84.2984822,33.7514089,"[4, 0, 0]"
459,-84.2984904,33.7501849,"[4, 0, 0]"
460,-84.298489,33.7489259,"[4, 0, 0]"
461,-84.298477,33.747144,"[3, 0, 0]"
462,-84.299188,33.747147,"[3, 0, 0]"
463,-84.334439,33.728936,"[1, 0, 0]"
464,-84.3480374,33.7329459,"[4, 0, 0]"
465,-84.345838,33.732922,"[2, 0, 0]"
466,-84.336237,33.764861,"[3, 0, 0]"
467,-84.335765,33.766198,"[2, 0, 1]"
468,-84.335192,33.764848,"[3, 0, 0]"
469,-84.3083916,33.7472702,"[4, 0, 0]"
470,-84.3081951,33.7510577,"[4, 0, 0]"
471,-84.337639,33.736309,"[3, 0, 0]"
472,-84.3375423,33.7352246,"[4, 0, 0]"
473,-84.3374842,33.7342112,"[3, 0, 0]"
474,-84.337142,33.7417006,"[1, 0, 0]"
475,-84.337515,33.738986,"[4, 0, 0]"
476,-84.3375231,33.7380347,"[3, 0, 0]"
477,-84.3187775,33.7511265,"[3, 0, 0]"
478,-84.3187401,33.7522649,"[3, 0, 0]"
479,-84.3186413,33.7543012,"[1, 0, 0]"
480,-84.33667,33.756324,"[4, 0, 0]"
481,-84.3358434,33.7563136,"[3, 0, 0]"
482,-84.341359,33.739041,"[3, 0, 0]"
483,-84.339355,33.73899,"[4, 0, 0]"
484,-84.3350674,33.7389337,"[4, 0, 0]"
485,-84.3409378,33.7458303,"[1, 0, 0]"
486,-84.3409411,33.7450152,"[1, 0, 0]"
487,-84.3409546,33.7441882,"[3, 0, 0]"
488,-84.3414307,33.7442275,"[3, 0, 0]"
489,-84.3231869,33.7568835,"[3, 0, 0]"
490,-84.321671,33.756748,"[3, 0, 0]"
491,-84.333363,33.727138,"[3, 0, 0]"
492,-84.332718,33.725723,"[3, 0, 0]"
493,-84.324276,33.749408,"[3, 0, 0]"
494,-84.323262,33.749388,"[4, 0, 0]"
495,-84.3212543,33.7493548,"[1, 0, 0]"
496,-84.292028,33.752993,"[1, 0, 0]"
497,-84.309741,33.7452749,"[3, 1, 0]"
498,-84.3014955,33.745076,"[3, 0, 0]"
499,-84.294175,33.744902,"[3, 0, 0]"
500,-84.2932601,33.7448747,"[3, 0, 0]"
501,-84.2919989,33.7448252,"[3, 0, 0]"
502,-84.2907935,33.7447701,"[1, 0, 0]"
503,-84.3418259,33.7616623,"[2, 0, 0]"
504,-84.3417476,33.7648707,"[4, 0, 0]"
505,-84.3417153,33.7659944,"[3, 0, 0]"
506,-84.3417003,33.766472,"[3, 0, 0]"
507,-84.3416892,33.767724,"[3, 1, 0]"
508,-84.3416745,33.7685593,"[4, 0, 0]"
509,-84.3417757,33.774511,"[4, 0, 2]"
510,-84.3415508,33.7751576,"[4, 0, 0]"
511,-84.331993,33.722835,"[3, 0, 0]"
512,-84.328159,33.722698,"[3, 0, 0]"
513,-84.316009,33.757253,"[3, 0, 0]"
514,-84.316275,33.761435,"[4, 0, 0]"
515,-84.3167314,33.7641276,"[3, 0, 0]"
516,-84.3480474,33.7390739,"[4, 0, 0]"
517,-84.346868,33.739056,"[3, 0, 0]"
518,-84.3458253,33.739043,"[4, 0, 0]"
519,-84.3317244,33.7554113,"[2, 0, 1]"
520,-84.3031021,33.7511518,"[3, 0, 0]"
521,-84.3029151,33.7490561,"[3, 0, 0]"
522,-84.3028904,33.7483455,"[3, 0, 0]"
523,-84.3398898,33.7440877,"[3, 0, 0]"
524,-84.3398238,33.7440849,"[3, 0, 0]"
525,-84.3387121,33.7440443,"[3, 0, 0]"
526,-84.338269,33.744037,"[3, 0, 0]"
527,-84.3348068,33.7437374,"[3, 1, 0]"
528,-84.291292,33.7460015,"[0, 3, 0]"
529,-84.348348,33.843656,"[1, 0, 0]"
530,-84.3303458,33.7553015,"[2, 0, 1]"
531,-84.3393842,33.7380511,"[4, 0, 0]"
532,-84.339349,33.737385,"[3, 0, 0]"
533,-84.339065,33.737043,"[3, 0, 0]"
534,-84.338728,33.736342,"[4, 0, 0]"
