src,dst,weight,highway
118364801,118591885,41.146,residential
118364823,1834408395,13.576,unclassified
118364823,118673623,198.094,secondary
118364823,118602629,245.165,secondary
118364845,118364897,202.601,residential
118364845,118651927,834.542,residential
118364897,5863472378,51.212,residential
118365031,118365046,23.181,residential
118365031,118971993,94.845,tertiary
118365031,118660895,39.841,tertiary
118365046,118647982,275.573,residential
118365046,118660895,38.512,residential
118365113,118692937,13.369,residential
118365113,118365125,109.186,residential
118365113,118716910,89.38499999999999,residential
118365167,118365218,40.889,residential
118365197,118365201,46.339,residential
118365197,118399251,47.817,residential
118365197,118441432,81.319,residential
118365201,118365204,46.476,residential
118365204,118365218,47.003,residential
118365216,118365218,41.889,residential
118365218,118390385,39.599,residential
118365873,118781662,43.411,residential
118365873,118636891,116.263,residential
118365873,118945009,125.004,tertiary
118365883,118714332,50.299,residential
118366037,1648807402,67.865,secondary
118366037,118552581,176.33599999999998,secondary
118366037,1648807234,84.387,motorway_link
118366037,1648807429,106.279,motorway_link
118366574,118366582,46.541,residential
118366574,118652709,324.706,residential
118366574,4796048813,91.403,residential
118366582,118366590,49.458,residential
118366582,118404180,58.889,residential
118366590,118366599,15.648,residential
118366590,118404180,44.202,residential
118366999,118862183,169.216,motorway_link
118366999,118367055,338.19100000000003,motorway_link
118366999,3695780890,107.518,motorway_link
118367055,118367061,58.088,motorway_link
118367055,118404746,86.124,motorway_link
118367061,1598016251,270.19300000000004,unclassified
118367061,118404746,64.113,secondary
118367061,118456977,136.502,secondary
118367061,118520592,127.174,motorway_link
118368007,118368011,36.878,residential
118368007,118368017,20.6,unclassified
118368007,118793843,61.582,residential
118368017,118368020,38.176,residential
118368017,118637874,320.14,unclassified
118368184,118553537,55.859,residential
118368184,118706783,54.901,residential
118368184,118881366,87.429,residential
118368731,1842909839,13.917,unclassified
118368731,118600132,246.845,secondary
118368731,3776471888,224.368,secondary
118368731,3776471913,14.425,unclassified
118368735,3776471916,263.196,unclassified
118368735,3776471913,97.282,unclassified
118368735,3776471919,89.063,unclassified
118368735,3776471904,123.579,unclassified
118368735,1842909839,97.306,unclassified
118368774,118368784,232.387,residential
118368784,118587468,555.505,tertiary
118368784,118621452,116.323,tertiary
118369826,118640459,41.129,residential
118369826,447434254,151.483,residential
118369826,118640465,55.755,residential
118369890,118369925,322.163,motorway_link
118369890,1635712656,28.196,motorway_link
118369890,6316525863,35.512,motorway_link
118369925,1635950831,701.2059999999999,motorway
118369925,118396431,917.5179999999998,motorway
118370212,118483739,29.523000000000003,secondary
118370212,118576463,323.968,secondary
118370212,118408472,55.678,secondary_link
118370391,118370469,218.462,secondary
118370391,118554877,47.527,tertiary_link
118370391,118576072,28.676,secondary
118370458,118370461,27.981,residential
118370461,118370469,114.915,residential
118370461,118370506,265.625,residential
118370469,118370524,35.737,secondary
118370480,118370486,109.276,residential
118370486,118370506,309.911,residential
118370486,118472736,509.252,residential
118370506,118370516,138.809,residential
118370516,118674438,296.582,secondary
118370516,118370524,231.92200000000005,secondary
118370524,118370548,261.666,motorway_link
118370548,1912718886,1211.0079999999998,motorway
118370548,118554797,1080.314,motorway
118371469,118371495,62.22199999999999,secondary_link
118371469,118922870,185.372,tertiary
118371469,118612029,47.291,tertiary
118371469,118425486,78.25,tertiary_link
118371495,6273311986,160.908,secondary
118371495,118612029,38.537,secondary
118372235,118695744,86.752,residential
118372235,118695743,101.885,residential
118372235,118601409,86.422,residential
118372235,118676262,104.268,residential
118372740,118372745,35.384,tertiary_link
118372740,6345230449,31.917,secondary
