id,lon,lat,highway
223,-122.6710697,45.5467633,"[2, 0, 0]"
224,-122.669428,45.5469166,"[3, 0, 0]"
225,-122.6798799,45.5055208,"[3, 0, 0]"
226,-122.6804576,45.5056241,"[3, 0, 0]"
227,-122.6829174,45.5067247,"[3, 0, 0]"
228,-122.6875606,45.5099001,"[3, 0, 0]"
229,-122.6884617,45.5108279,"[3, 0, 0]"
230,-122.6892564,45.5120946,"[3, 0, 0]"
231,-122.6860868,45.521085,"[0, 0, 2]"
232,-122.6857285,45.5216354,"[3, 0, 0]"
233,-122.6869605,45.5271315,"[3, 0, 0]"
234,-122.6870129,45.5283262,"[2, 0, 0]"
235,-122.686613,45.5348739,"[2, 0, 0]"
236,-122.6862477,45.5352588,"[3, 0, 0]"
237,-122.725793,45.465324,"[3, 0, 0]"
238,-122.7259377,45.4654587,"[2, 0, 1]"
239,-122.726573,45.465464,"[2, 0, 1]"
240,-122.7267408,45.4652992,"[3, 0, 0]"
241,-122.7278244,45.4655615,"[1, 0, 0]"
242,-122.710112,45.521588,"[1, 0, 0]"
243,-122.7130762,45.5204118,"[3, 0, 0]"
244,-122.5787729,45.5759127,"[2, 1, 0]"
245,-122.5782358,45.5770672,"[0, 3, 0]"
246,-122.5782457,45.5772535,"[0, 2, 0]"
247,-122.5784313,45.5775519,"[0, 3, 0]"
248,-122.5849968,45.5863632,"[2, 0, 0]"
249,-122.6686422,45.4482845,"[0, 3, 0]"
250,-122.6689424,45.4487202,"[0, 2, 1]"
251,-122.6685211,45.4481324,"[0, 3, 0]"
252,-122.6688968,45.4481332,"[0, 3, 0]"
253,-122.6697571,45.4481739,"[0, 3, 0]"
254,-122.6833789,45.470095,"[3, 0, 0]"
255,-122.6870197,45.4705272,"[3, 0, 0]"
256,-122.6875397,45.4709538,"[3, 0, 0]"
257,-122.6764774,45.5052498,"[2, 0, 0]"
258,-122.6757802,45.5050382,"[3, 0, 0]"
259,-122.704884,45.5479381,"[3, 1, 0]"
260,-122.6917533,45.5153146,"[3, 0, 0]"
261,-122.6329234,45.4819025,"[0, 4, 0]"
262,-122.6293068,45.4791827,"[2, 1, 0]"
263,-122.570672,45.5290674,"[0, 1, 0]"
264,-122.5706637,45.5294115,"[0, 3, 0]"
265,-122.5706535,45.5298402,"[0, 1, 0]"
266,-122.571434,45.5294077,"[2, 1, 0]"
267,-122.5736813,45.4917465,"[0, 3, 0]"
268,-122.5741764,45.491891,"[0, 2, 1]"
269,-122.5756053,45.4920865,"[0, 3, 0]"
270,-122.5756024,45.4919722,"[0, 3, 0]"
271,-122.5741976,45.4919691,"[0, 3, 0]"
272,-122.5654407,45.5277079,"[3, 0, 0]"
273,-122.5656963,45.5294796,"[2, 0, 0]"
274,-122.5658115,45.5297281,"[3, 0, 0]"
275,-122.567139,45.5309343,"[2, 0, 0]"
276,-122.5697574,45.5312516,"[2, 0, 0]"
277,-122.5702469,45.5313299,"[3, 0, 0]"
278,-122.6748143,45.5134826,"[4, 0, 0]"
279,-122.674441,45.5136117,"[2, 0, 1]"
280,-122.6743484,45.5137208,"[2, 0, 0]"
281,-122.6739482,45.5138725,"[2, 0, 2]"
282,-122.6816125,45.5409631,"[0, 1, 1]"
283,-122.6829248,45.5419524,"[0, 2, 0]"
284,-122.6841045,45.5421532,"[0, 2, 0]"
285,-122.6395653,45.4641807,"[3, 0, 0]"
286,-122.6395088,45.4639038,"[4, 0, 0]"
287,-122.6391967,45.4636628,"[2, 0, 0]"
288,-122.6389308,45.4636167,"[3, 0, 0]"
289,-122.7258929,45.5951769,"[3, 0, 0]"
290,-122.7267178,45.5952287,"[3, 0, 0]"
291,-122.7285053,45.5952888,"[3, 0, 0]"
292,-122.7291604,45.5951165,"[3, 0, 0]"
293,-122.5313159,45.4766995,"[2, 1, 0]"
294,-122.5313103,45.4775886,"[0, 1, 0]"
295,-122.5679052,45.5611009,"[1, 1, 0]"
296,-122.567426,45.5610983,"[0, 3, 0]"
297,-122.6732272,45.5422657,"[3, 0, 0]"
298,-122.6787651,45.5487938,"[3, 0, 0]"
299,-122.552635,45.551251,"[0, 1, 0]"
300,-122.5526503,45.5517646,"[2, 2, 0]"
301,-122.553353,45.5508,"[0, 1, 0]"
302,-122.553352,45.551767,"[2, 1, 0]"
303,-122.5517445,45.5528524,"[1, 0, 0]"
304,-122.5517427,45.5535767,"[3, 0, 0]"
305,-122.5519126,45.553577,"[3, 0, 0]"
306,-122.5519198,45.5541193,"[1, 0, 0]"
307,-122.6734223,45.5030747,"[2, 0, 0]"
308,-122.6736799,45.5020714,"[3, 0, 0]"
309,-122.6732026,45.498655,"[3, 0, 0]"
310,-122.6754487,45.505038,"[3, 0, 0]"
311,-122.675814,45.5068262,"[3, 0, 0]"
312,-122.7385905,45.443484,"[4, 0, 0]"
313,-122.7378499,45.4438009,"[2, 1, 0]"
314,-122.7373649,45.4440891,"[3, 0, 0]"
315,-122.4890589,45.5045854,"[2, 1, 0]"
316,-122.6786788,45.5419021,"[0, 2, 2]"
317,-122.5664059,45.4651968,"[0, 3, 0]"
318,-122.5665301,45.4649803,"[0, 1, 0]"
319,-122.5614253,45.5597626,"[5, 0, 0]"
320,-122.5609365,45.5603011,"[2, 0, 0]"
321,-122.5591006,45.563739,"[3, 0, 0]"
322,-122.6783519,45.5418991,"[0, 0, 2]"
323,-122.6836461,45.5446652,"[0, 1, 0]"
324,-122.6201647,45.5692796,"[2, 1, 0]"
325,-122.6195162,45.5692619,"[0, 1, 0]"
326,-122.6353115,45.599425,"[2, 0, 0]"
327,-122.6515878,45.5866632,"[0, 4, 0]"
328,-122.6519964,45.5866606,"[2, 1, 0]"
329,-122.6795418,45.5414416,"[0, 0, 1]"
330,-122.6729089,45.5418385,"[3, 0, 0]"
331,-122.6744978,45.5143463,"[2, 0, 0]"
332,-122.6746719,45.5146518,"[3, 0, 0]"
333,-122.6750902,45.5150366,"[4, 0, 0]"
334,-122.6787364,45.5663185,"[3, 0, 0]"
335,-122.6790446,45.5687157,"[2, 0, 0]"
336,-122.6795851,45.5699038,"[5, 0, 2]"
337,-122.6787734,45.5731391,"[3, 0, 0]"
338,-122.573208,45.47152,"[2, 1, 0]"
339,-122.573212,45.471066,"[0, 1, 0]"
340,-122.5648073,45.5218479,"[3, 0, 0]"
341,-122.5646523,45.5190458,"[4, 0, 0]"
342,-122.5646707,45.518333,"[4, 0, 0]"
343,-122.6742875,45.5004814,"[3, 0, 0]"
344,-122.6748522,45.4993327,"[5, 0, 0]"
345,-122.6864226,45.4690752,"[3, 0, 0]"
346,-122.6876087,45.4693485,"[2, 0, 0]"
347,-122.6909409,45.4682675,"[3, 0, 0]"
348,-122.6922017,45.4671424,"[3, 0, 0]"
349,-122.6950157,45.465587,"[3, 0, 0]"
350,-122.772055,45.6178801,"[0, 4, 0]"
351,-122.7727165,45.617964,"[0, 2, 0]"
352,-122.7731006,45.6179551,"[0, 3, 0]"
353,-122.772121,45.619097,"[0, 2, 0]"
354,-122.7712638,45.6174947,"[2, 1, 0]"
355,-122.702511,45.469181,"[3, 1, 0]"
356,-122.703139,45.469154,"[0, 1, 0]"
357,-122.711078,45.531605,"[2, 0, 0]"
358,-122.7130653,45.5324451,"[2, 0, 0]"
359,-122.5020394,45.5028232,"[0, 3, 0]"
360,-122.5020432,45.503829,"[0, 3, 0]"
361,-122.5020687,45.5044046,"[2, 1, 0]"
362,-122.5081134,45.520259,"[2, 0, 0]"
363,-122.6614429,45.5157845,"[2, 0, 1]"
364,-122.6618207,45.5152926,"[3, 0, 0]"
365,-122.5785132,45.561242,"[3, 0, 0]"
366,-122.5778019,45.5610206,"[3, 0, 0]"
367,-122.661634,45.5167251,"[2, 0, 1]"
368,-122.5711137,45.4702497,"[2, 1, 0]"
369,-122.5724794,45.4706437,"[0, 1, 0]"
370,-122.5724735,45.4702869,"[2, 1, 0]"
371,-122.5703543,45.4706668,"[0, 1, 0]"
372,-122.5703851,45.4702297,"[2, 1, 0]"
373,-122.5706483,45.4706177,"[0, 1, 0]"
374,-122.5706583,45.4702372,"[2, 1, 0]"
375,-122.5664134,45.4974252,"[3, 0, 0]"
376,-122.5663156,45.4974949,"[2, 0, 2]"
377,-122.5660576,45.4990289,"[3, 0, 0]"
378,-122.5661698,45.4993744,"[2, 0, 0]"
379,-122.5658369,45.5066969,"[2, 0, 0]"
380,-122.565701,45.5069548,"[3, 0, 0]"
381,-122.5658214,45.509159,"[2, 0, 0]"
382,-122.5656429,45.5097857,"[3, 0, 0]"
383,-122.716236,45.5706857,"[2, 1, 0]"
384,-122.7155437,45.5713426,"[0, 3, 0]"
385,-122.7088527,45.57162,"[0, 1, 2]"
386,-122.7103549,45.5715112,"[0, 2, 0]"
387,-122.7112042,45.5709633,"[0, 1, 0]"
388,-122.7180004,45.5716446,"[2, 0, 1]"
389,-122.7160129,45.5716022,"[0, 2, 0]"
390,-122.716969,45.572178,"[0, 2, 0]"
391,-122.5511638,45.4963107,"[2, 1, 0]"
392,-122.5510122,45.4971997,"[0, 1, 0]"
393,-122.5490445,45.4949352,"[2, 1, 0]"
394,-122.5490578,45.4955894,"[0, 3, 0]"
395,-122.5209671,45.5047555,"[2, 1, 0]"
396,-122.66004,45.4996654,"[4, 0, 0]"
397,-122.6603935,45.5007982,"[3, 0, 0]"
398,-122.6603617,45.5010313,"[2, 0, 2]"
399,-122.6593749,45.5015629,"[3, 0, 0]"
400,-122.5218478,45.505769,"[0, 1, 0]"
401,-122.5209744,45.5057711,"[2, 2, 0]"
402,-122.520231,45.505757,"[0, 1, 0]"
403,-122.5209784,45.5063356,"[2, 1, 0]"
404,-122.520089,45.506316,"[0, 1, 0]"
405,-122.6357695,45.5932644,"[0, 1, 2]"
406,-122.7973418,45.6131721,"[0, 3, 0]"
407,-122.6265238,45.4976202,"[1, 0, 0]"
408,-122.522484,45.4951049,"[2, 1, 0]"
409,-122.5224312,45.4945316,"[0, 1, 0]"
410,-122.5281716,45.5205423,"[0, 3, 0]"
411,-122.528202,45.5190771,"[2, 1, 0]"
412,-122.5483741,45.494935,"[2, 1, 0]"
413,-122.551374,45.5006577,"[3, 0, 0]"
414,-122.5277369,45.5190752,"[2, 2, 0]"
415,-122.596318,45.5318123,"[3, 0, 0]"
416,-122.593285,45.5331232,"[3, 0, 0]"
417,-122.5928098,45.5328409,"[4, 0, 0]"
418,-122.670526,45.597328,"[3, 0, 0]"
419,-122.6709801,45.5974332,"[2, 0, 0]"
420,-122.6724391,45.5977497,"[3, 0, 0]"
421,-122.6708091,45.5975345,"[2, 1, 0]"
422,-122.6706325,45.5976503,"[0, 3, 0]"
423,-122.6704477,45.5978162,"[0, 3, 0]"
424,-122.6689682,45.5978791,"[0, 1, 0]"
425,-122.6840854,45.5957914,"[2, 0, 0]"
426,-122.6841071,45.5963272,"[2, 0, 0]"
427,-122.6839508,45.5982421,"[3, 0, 0]"
428,-122.6837456,45.5997298,"[2, 0, 0]"
429,-122.6835941,45.6008792,"[3, 0, 0]"
430,-122.6812593,45.5064578,"[2, 0, 0]"
431,-122.6949832,45.4653708,"[2, 0, 0]"
432,-122.5368682,45.5562468,"[3, 0, 0]"
433,-122.5362338,45.5569965,"[3, 0, 0]"
434,-122.7751839,45.552598,"[2, 2, 0]"
435,-122.7766272,45.5527449,"[0, 3, 0]"
436,-122.776809,45.552827,"[0, 3, 0]"
437,-122.777004,45.552584,"[0, 3, 0]"
438,-122.780504,45.554705,"[0, 4, 0]"
439,-122.778349,45.553504,"[0, 4, 0]"
440,-122.779506,45.554885,"[0, 3, 0]"
441,-122.778771,45.552479,"[0, 4, 0]"
442,-122.780098,45.55172,"[0, 3, 0]"
443,-122.782644,45.551523,"[0, 3, 0]"
444,-122.7822332,45.5532337,"[0, 3, 0]"
445,-122.5704202,45.5308769,"[2, 1, 0]"
446,-122.7776126,45.5582201,"[1, 2, 0]"
447,-122.7776024,45.558629,"[0, 3, 0]"
448,-122.7785031,45.5587179,"[0, 1, 0]"
449,-122.7769301,45.5591165,"[0, 1, 0]"
450,-122.5661074,45.4825385,"[2, 0, 0]"
451,-122.5662521,45.4825403,"[2, 0, 0]"
452,-122.5662686,45.4820353,"[2, 0, 0]"
453,-122.5663899,45.4809131,"[2, 0, 0]"
454,-122.566834,45.4793209,"[4, 0, 0]"
455,-122.5667765,45.4785446,"[4, 0, 0]"
456,-122.5660407,45.4756672,"[2, 0, 0]"
457,-122.6741699,45.5014522,"[3, 0, 0]"
458,-122.6821993,45.6055581,"[3, 0, 0]"
459,-122.682253,45.6047857,"[2, 0, 0]"
460,-122.6814647,45.604021,"[2, 0, 0]"
461,-122.6816678,45.6054289,"[2, 0, 0]"
462,-122.6822703,45.6059519,"[3, 0, 0]"
463,-122.6826503,45.6058305,"[3, 0, 0]"
464,-122.7178215,45.5065918,"[2, 0, 1]"
465,-122.7191908,45.5067968,"[3, 0, 0]"
466,-122.7216622,45.5077789,"[3, 0, 0]"
467,-122.7141507,45.5066537,"[3, 0, 0]"
468,-122.7173254,45.5070545,"[2, 0, 0]"
469,-122.7176962,45.5071646,"[3, 0, 0]"
470,-122.7184873,45.5077714,"[3, 0, 0]"
471,-122.679434,45.459968,"[0, 2, 0]"
472,-122.679039,45.461136,"[0, 1, 1]"
473,-122.5438929,45.5096767,"[2, 1, 0]"
474,-122.5439,45.510287,"[0, 1, 0]"
475,-122.673804,45.495752,"[2, 0, 0]"
