src,dst,weight,highway
186,38245,69.936,secondary
186,65933,64.516,secondary
187,48252,12.976,secondary
187,14780,8.929,tertiary
187,63834,10.821,tertiary
187,48253,9.9,secondary
188,70962,8.907,residential
188,39010,18.449,secondary
188,49047,40.666,secondary
189,406,259.526,residential
189,190,100.083,secondary
189,49047,139.62,secondary
190,48234,267.53,residential
190,39125,31.392,secondary
191,192,55.714,secondary
191,39125,19.816,secondary
191,39076,15.556,service
192,48235,8.306,tertiary
192,193,75.635,secondary
193,54653,121.477,residential
194,11714,17.918,residential
194,195,109.836,secondary
194,40369,161.85500000000002,secondary
195,48702,47.615,residential
196,22080,10.825,residential
196,22079,9.641,secondary
196,197,128.643,secondary
197,75444,68.116,residential
197,198,169.589,secondary
198,68264,89.88300000000001,residential
198,65493,84.29,secondary
199,65492,27.463,residential
199,65493,36.724,secondary
199,40378,81.77600000000001,secondary
200,566,54.683,tertiary
200,40380,79.61,secondary
200,435,109.384,tertiary
200,64203,726.8259999999999,cycleway
200,201,201.006,secondary
201,436,107.462,residential
201,202,116.683,secondary
202,11365,117.234,residential
202,203,55.387,secondary
204,21405,7.763,residential
204,205,128.32,residential
204,33623,131.987,residential
205,299,30.738,residential
205,298,124.394,residential
206,207,25.208,residential
207,208,119.04,residential
207,651,92.653,residential
208,349,38.978,residential
208,651,144.52499999999998,residential
209,56780,9.399,residential
209,56779,5.715,tertiary
209,56778,5.594,tertiary
209,56781,8.691,tertiary
210,56774,85.661,residential
210,221,143.11700000000002,residential
211,212,395.722,residential
211,826,73.195,residential
212,231,36.299,tertiary
212,787,140.402,tertiary
213,218,116.388,primary
213,621,48.308,primary
213,214,76.47900000000001,residential
214,215,50.43,residential
214,61736,57.27,residential
215,61737,57.505,residential
215,216,26.513,residential
216,217,8.638,residential
216,65946,10.257,residential
217,65946,13.029,residential
217,218,17.197000000000003,residential
218,219,64.486,primary
219,33430,126.506,residential
219,22757,235.73400000000004,primary
220,33430,102.277,residential
221,222,139.71,residential
221,69310,135.821,residential
222,256,150.447,residential
224,32991,16.477,residential
224,32994,46.483,residential
225,50921,122.552,residential
226,48230,6.149,residential
226,48233,11.777,tertiary
226,406,78.112,tertiary
227,228,169.581,residential
227,20004,172.178,residential
227,48256,96.307,residential
227,61707,121.003,residential
228,229,169.017,residential
228,22769,96.472,residential
229,230,126.095,residential
229,22766,98.241,residential
230,342,104.747,residential
230,341,166.901,residential
231,232,127.46,residential
231,236,31.2,tertiary
232,233,127.787,residential
232,259,184.917,unclassified
232,258,275.377,unclassified
233,65514,121.763,residential
233,307,275.57,residential
234,42450,116.241,secondary
234,42478,13.5,secondary
234,235,94.101,residential
235,53608,94.188,service
236,42451,125.176,tertiary
236,49155,39.357,residential
237,48427,23.629,path
237,48409,10.347,path
238,66197,154.168,residential
238,352,37.925,residential
238,48408,74.791,residential
239,386,36.266,tertiary
239,65221,217.809,residential
239,10890,96.431,tertiary
241,339,119.09,tertiary
241,242,104.111,secondary
241,496,153.737,secondary
242,243,216.4,secondary
242,761,91.603,residential
243,719,155.756,residential
243,24264,97.739,secondary
244,245,32.001,secondary
244,24257,25.582,secondary
244,24256,31.677,service
245,24260,41.359,secondary
245,65231,42.311,secondary
245,33488,48.870000000000005,secondary
246,14056,126.678,residential
246,14058,58.132,secondary
246,24305,9.437,secondary
246,528,24.542,service
247,551,113.622,residential
247,56772,28.23,residential
247,248,112.599,residential
247,56773,28.444,residential
247,330,197.296,residential
248,249,90.28,residential
248,682,279.182,residential
248,266,167.268,service
249,437,268.403,residential
249,250,104.994,residential
250,407,34.769,secondary
250,683,268.543,secondary
251,340,36.359,secondary
251,39586,42.115,secondary
251,252,267.09100000000007,residential
253,254,232.012,residential
253,329,118.54,tertiary
253,550,16.689,tertiary
254,255,226.128,residential
254,452,118.926,residential
254,451,116.325,residential
255,448,70.264,residential
255,19382,52.638,residential
256,806,153.521,residential
256,470,138.0,tertiary
257,60156,10.731,unclassified
257,60155,10.555,residential
257,60154,6.805,tertiary
257,60157,5.695,tertiary
258,32724,120.706,unclassified
258,32747,72.443,residential
258,394,131.247,residential
259,39575,18.564,unclassified
259,308,129.349,secondary
259,39577,61.207,secondary
260,42482,15.029,unclassified
260,42492,24.053,service
260,39594,85.15,unclassified
261,11559,136.524,unclassified
261,42482,113.67000000000002,unclassified
262,484,269.07,residential
262,263,106.433,unclassified
262,42862,54.115,unclassified
263,729,271.924,residential
265,67073,5.072,residential
265,67057,8.553,service
265,33013,25.751,tertiary
265,27484,8.718,tertiary
266,56772,16.279,residential
266,267,193.367,residential
267,268,6.801,residential
268,269,62.092,residential
269,64498,59.45,residential
269,61702,177.682,residential
269,52674,81.986,residential
270,64500,6.75,residential
270,271,121.453,residential
271,64499,6.689,residential
272,11099,27.359,residential
272,469,85.801,residential
272,33506,78.429,residential
273,431,142.83,residential
273,274,313.94100000000003,residential
275,385,125.764,residential
275,276,296.351,residential
275,384,130.663,residential
276,289,105.224,tertiary
276,590,168.339,residential
276,65953,120.978,tertiary
277,680,142.753,tertiary
277,556,204.016,tertiary
277,458,223.263,tertiary
277,278,238.752,tertiary
278,11366,222.256,residential
278,11376,168.608,residential
279,283,66.37,residential
279,500,198.854,residential
279,280,66.253,residential
280,281,101.588,residential
280,798,201.137,residential
281,58621,67.47,residential
281,734,199.487,residential
281,501,160.004,residential
282,283,66.971,residential
283,730,131.411,residential
284,63161,4.991,residential
284,63163,10.522,residential
284,63162,5.09,tertiary
284,33001,21.066,tertiary
285,67095,9.062,residential
285,67094,2.059,tertiary
285,67103,89.772,tertiary
286,67102,7.693,residential
286,52941,50.693,tertiary
286,67103,2.948,tertiary
287,745,136.69,residential
287,288,24.785,tertiary
287,52941,98.422,tertiary
288,67107,8.504,residential
288,289,111.912,tertiary
289,61569,59.337,residential
290,575,300.739,tertiary
290,291,35.709,tertiary
290,65953,156.713,tertiary
291,609,151.633,residential
291,292,86.201,tertiary
292,293,92.192,tertiary
292,535,248.75600000000003,residential
293,473,221.832,residential
293,294,203.738,tertiary
