id,lon,lat,highway
47147,-115.3083168,36.2681608,"[4, 0, 0]"
47148,-115.1760404,36.1589744,"[2, 1, 0]"
47149,-115.1760731,36.1592926,"[0, 2, 0]"
47150,-115.176072,36.1593891,"[0, 2, 0]"
47151,-115.1760856,36.1597162,"[0, 1, 0]"
47152,-115.2506808,36.2120856,"[0, 1, 0]"
47153,-115.250794,36.2126935,"[0, 1, 0]"
47154,-115.163456,36.1519486,"[2, 1, 0]"
47155,-115.1630067,36.1520661,"[2, 1, 0]"
47156,-115.1625412,36.1517067,"[2, 1, 0]"
47157,-115.1633403,36.1516633,"[0, 3, 0]"
47158,-115.1628181,36.1518043,"[0, 3, 0]"
47159,-115.1712656,36.1400255,"[2, 1, 0]"
47160,-115.1725511,36.1405973,"[0, 1, 2]"
47161,-115.1714998,36.139668,"[2, 1, 0]"
47162,-115.172861,36.1402374,"[0, 1, 2]"
47163,-115.1981376,36.1717712,"[0, 3, 0]"
47164,-115.1990468,36.1705027,"[0, 3, 0]"
47165,-115.2929761,36.2613922,"[3, 0, 0]"
47166,-115.2936072,36.2613962,"[1, 0, 0]"
47167,-115.226173,36.2421273,"[1, 0, 0]"
47168,-115.2261344,36.2422081,"[1, 0, 0]"
47169,-115.257591,36.2774491,"[3, 0, 0]"
47170,-115.2576204,36.2773519,"[3, 0, 0]"
47171,-115.3175783,36.1603989,"[0, 3, 0]"
47172,-115.3176194,36.1610262,"[0, 3, 0]"
47173,-115.3286859,36.1600605,"[0, 3, 0]"
47174,-115.3296361,36.1600573,"[0, 3, 0]"
47175,-115.3296336,36.1602321,"[0, 3, 0]"
47176,-115.3286853,36.1602283,"[0, 3, 0]"
47177,-115.3286767,36.1605851,"[0, 3, 0]"
47178,-115.3293767,36.1604033,"[0, 3, 0]"
47179,-115.3286859,36.1600524,"[0, 3, 0]"
47180,-115.3269169,36.1600591,"[0, 3, 0]"
47181,-115.3256718,36.1600286,"[0, 3, 0]"
47182,-115.3256678,36.1605407,"[0, 3, 0]"
47183,-115.3267439,36.1605402,"[0, 3, 0]"
47184,-115.3272082,36.16097,"[0, 3, 0]"
47185,-115.3272568,36.1604977,"[0, 3, 0]"
47186,-115.3272561,36.1604021,"[0, 3, 0]"
47187,-115.3282378,36.1607627,"[0, 2, 0]"
47188,-115.3282666,36.1604083,"[0, 3, 0]"
47189,-115.328009,36.1607009,"[0, 3, 0]"
47190,-115.3280567,36.1604071,"[0, 3, 0]"
47191,-115.3252471,36.1603323,"[0, 3, 0]"
47192,-115.3242355,36.1603366,"[0, 3, 0]"
47193,-115.324237,36.1601661,"[0, 3, 0]"
47194,-115.3252446,36.1601618,"[0, 3, 0]"
47195,-115.3252421,36.1599923,"[0, 3, 0]"
47196,-115.3242385,36.1599928,"[0, 3, 0]"
47197,-115.3318246,36.1604111,"[0, 3, 0]"
