id,lon,lat,highway
20550,-2.2202474,53.473287,"[2, 1, 0]"
20551,-2.2216337,53.4726333,"[0, 1, 0]"
20552,-2.2213765,53.4729294,"[0, 3, 0]"
20553,-2.2206341,53.4727895,"[0, 1, 0]"
20554,-2.2205057,53.4732998,"[0, 3, 0]"
20555,-2.2212169,53.4731847,"[0, 1, 0]"
20556,-2.220554,53.4731079,"[0, 3, 0]"
20557,-2.2209738,53.4732765,"[0, 1, 0]"
20558,-2.221003,53.4731599,"[0, 3, 0]"
20559,-2.2207306,53.4732674,"[0, 1, 0]"
20560,-2.2207659,53.4731324,"[0, 3, 0]"
20561,-2.2003193,53.5032939,"[0, 0, 1]"
20562,-2.24565,53.4497572,"[0, 0, 3]"
20563,-2.2460939,53.450492,"[0, 0, 3]"
20564,-2.2208054,53.4085078,"[2, 0, 1]"
20565,-2.2195001,53.4085128,"[0, 3, 0]"
20566,-2.2198529,53.4095514,"[0, 2, 1]"
20567,-2.2187704,53.4074415,"[0, 3, 0]"
20568,-2.2182402,53.4076809,"[0, 3, 0]"
20569,-2.2178954,53.4089759,"[0, 3, 0]"
20570,-2.2197374,53.4074932,"[2, 1, 0]"
20571,-2.2194388,53.4072558,"[0, 2, 2]"
20572,-2.2191823,53.4074993,"[0, 3, 0]"
20573,-2.218034,53.4086782,"[0, 3, 0]"
20574,-2.2192397,53.4085433,"[0, 3, 0]"
20575,-2.2181342,53.4090039,"[0, 3, 0]"
20576,-2.218465,53.407643,"[0, 3, 0]"
20577,-2.218526,53.4086218,"[0, 3, 0]"
20578,-2.2195731,53.4072311,"[2, 1, 0]"
20579,-2.219844,53.4097128,"[2, 1, 0]"
20580,-2.2206587,53.4084355,"[2, 0, 1]"
20581,-2.2184385,53.4089672,"[0, 1, 0]"
20582,-2.2194082,53.4073478,"[0, 3, 1]"
20583,-2.2190567,53.4073499,"[0, 3, 0]"
20584,-2.2189426,53.4073965,"[0, 3, 1]"
20585,-2.2195365,53.407171,"[2, 0, 1]"
20586,-2.2187544,53.4085956,"[0, 3, 0]"
20587,-2.2187183,53.4076015,"[0, 3, 0]"
20588,-2.2196187,53.407305,"[2, 1, 0]"
20589,-2.2194117,53.4072015,"[0, 0, 3]"
20590,-2.2179834,53.4077118,"[0, 3, 0]"
20591,-2.2206761,53.4087253,"[2, 1, 0]"
20592,-2.2188512,53.407553,"[0, 3, 0]"
20593,-2.2197521,53.4096133,"[0, 2, 2]"
20594,-2.2182711,53.4088481,"[0, 1, 0]"
20595,-2.2197246,53.408486,"[0, 3, 0]"
20596,-2.2193411,53.4071989,"[0, 2, 1]"
20597,-2.2182702,53.4086505,"[0, 3, 0]"
20598,-2.2190111,53.408568,"[0, 3, 0]"
20599,-2.219759,53.4086003,"[0, 2, 2]"
20600,-2.2202379,53.4083218,"[0, 2, 1]"
20601,-2.2185913,53.407622,"[0, 2, 1]"
20602,-2.2176952,53.4088195,"[0, 2, 2]"
20603,-2.2188842,53.4085815,"[0, 2, 2]"
20604,-2.2201222,53.4084544,"[4, 0, 0]"
20605,-2.2180901,53.4088696,"[0, 3, 0]"
20606,-2.2196691,53.4094283,"[0, 3, 0]"
20607,-2.2177907,53.4086123,"[0, 3, 0]"
20608,-2.2199741,53.407968,"[2, 1, 0]"
20609,-2.2200854,53.4083425,"[2, 1, 0]"
20610,-2.2189149,53.4086783,"[0, 0, 3]"
20611,-2.2196421,53.4085953,"[0, 0, 3]"
20612,-2.2199558,53.408579,"[0, 0, 3]"
20613,-2.2189428,53.4075576,"[0, 3, 0]"
20614,-2.2208835,53.4103325,"[2, 0, 1]"
20615,-2.220011,53.4097863,"[2, 0, 1]"
20616,-2.219922,53.4107473,"[3, 0, 0]"
20617,-2.2196624,53.4106993,"[2, 0, 2]"
20618,-2.2194,53.4096462,"[0, 0, 3]"
20619,-2.2207064,53.4105413,"[3, 0, 1]"
20620,-2.2208726,53.4103944,"[0, 0, 3]"
20621,-2.2190036,53.4103472,"[0, 0, 3]"
20622,-2.2202074,53.4098851,"[0, 0, 3]"
20623,-2.2201064,53.4103215,"[0, 0, 3]"
20624,-2.2194695,53.4106878,"[2, 0, 2]"
20625,-2.2201945,53.4102838,"[0, 0, 3]"
20626,-2.2203123,53.4103872,"[0, 0, 3]"
20627,-2.2197317,53.410225,"[2, 0, 1]"
20628,-2.219521,53.4105774,"[3, 0, 0]"
20629,-2.2195891,53.4107184,"[0, 0, 3]"
20630,-2.2204924,53.4099122,"[2, 0, 1]"
20631,-2.2198229,53.4097455,"[2, 0, 2]"
20632,-2.22091,53.4104681,"[2, 0, 1]"
20633,-2.2196813,53.4097093,"[0, 0, 3]"
20634,-2.220794,53.4104004,"[2, 0, 1]"
20635,-2.2196199,53.4108083,"[2, 0, 1]"
20636,-2.2201267,53.4104012,"[0, 0, 3]"
20637,-2.2193244,53.4106171,"[2, 0, 2]"
20638,-2.2182895,53.4057007,"[0, 0, 2]"
20639,-2.2186107,53.4056771,"[2, 0, 1]"
20640,-2.2054848,53.4433209,"[0, 2, 2]"
20641,-2.2050796,53.4433371,"[0, 3, 0]"
20642,-2.2055861,53.4430954,"[2, 1, 0]"
20643,-2.2052356,53.4433306,"[0, 3, 0]"
20644,-2.2054488,53.443257,"[0, 2, 1]"
20645,-2.2054923,53.4433759,"[0, 2, 1]"
20646,-2.2055239,53.442876,"[2, 0, 1]"
20647,-2.2052655,53.4433219,"[0, 2, 1]"
20648,-2.2056379,53.4432678,"[2, 0, 1]"
20649,-2.205719,53.4435494,"[2, 0, 1]"
20650,-2.2056732,53.4433842,"[2, 1, 0]"
20651,-2.2054797,53.443283,"[0, 0, 3]"
20652,-2.205799,53.4438087,"[2, 0, 1]"
20653,-2.2037243,53.4419932,"[3, 0, 0]"
20654,-2.192143,53.4390669,"[0, 1, 0]"
20655,-2.1844002,53.4357114,"[3, 0, 0]"
20656,-2.1834416,53.4355243,"[0, 3, 0]"
20657,-2.2154537,53.440571,"[0, 2, 1]"
20658,-2.1835596,53.435569,"[0, 1, 0]"
20659,-2.1929847,53.4382981,"[0, 0, 4]"
20660,-2.1844361,53.4357745,"[4, 0, 0]"
20661,-2.1839485,53.4353933,"[0, 3, 0]"
20662,-2.1829883,53.4351728,"[0, 1, 0]"
20663,-2.1931724,53.43832,"[0, 0, 4]"
20664,-2.1833574,53.4356277,"[0, 3, 0]"
20665,-2.1919125,53.4388677,"[2, 1, 0]"
20666,-2.1840853,53.4355451,"[0, 2, 0]"
20667,-2.2037047,53.4422124,"[2, 0, 0]"
20668,-2.1884099,53.4395594,"[4, 0, 0]"
20669,-2.1836116,53.4356768,"[0, 3, 0]"
20670,-2.1930497,53.4417141,"[2, 1, 0]"
20671,-2.1923172,53.4423557,"[2, 1, 0]"
20672,-2.2256674,53.4563256,"[3, 0, 0]"
20673,-2.2250725,53.4551797,"[3, 0, 0]"
20674,-2.1968814,53.4787539,"[0, 3, 0]"
20675,-2.1977969,53.4785171,"[0, 1, 0]"
20676,-2.1970451,53.4789803,"[2, 1, 0]"
20677,-2.1965127,53.4786677,"[0, 1, 0]"
20678,-2.1973708,53.4784394,"[0, 1, 0]"
20679,-2.1974857,53.4785949,"[0, 4, 0]"
20680,-2.1975789,53.478721,"[0, 1, 0]"
20681,-2.197357,53.4787801,"[0, 1, 0]"
20682,-2.1972743,53.4786587,"[0, 4, 0]"
20683,-2.1971429,53.4784661,"[0, 1, 0]"
20684,-2.1971431,53.478837,"[0, 1, 0]"
20685,-2.1970564,53.4787115,"[0, 4, 0]"
20686,-2.1969112,53.4785016,"[0, 1, 0]"
20687,-2.1965436,53.4774305,"[0, 1, 0]"
20688,-2.1955188,53.4775309,"[0, 6, 0]"
20689,-2.1957519,53.476605,"[0, 1, 2]"
20690,-2.1944817,53.4755381,"[0, 2, 0]"
20691,-2.1955419,53.4746159,"[0, 3, 0]"
20692,-2.1947848,53.4747431,"[0, 2, 0]"
20693,-2.195256,53.4747543,"[0, 3, 0]"
20694,-2.1950237,53.4747473,"[0, 3, 0]"
20695,-2.1944897,53.4752269,"[0, 1, 0]"
20696,-2.194546,53.475072,"[0, 1, 0]"
20697,-2.1947947,53.4751116,"[0, 3, 0]"
20698,-2.1946855,53.4749475,"[0, 1, 0]"
20699,-2.1946587,53.4756004,"[0, 3, 0]"
20700,-2.1942295,53.4760394,"[0, 1, 0]"
20701,-2.1948223,53.4754376,"[0, 1, 0]"
20702,-2.1963672,53.4747316,"[0, 1, 0]"
20703,-2.1960557,53.4747378,"[0, 1, 0]"
20704,-2.1961379,53.4747362,"[0, 3, 0]"
20705,-2.1961436,53.4749591,"[2, 1, 0]"
20706,-2.1956591,53.4748361,"[0, 1, 0]"
20707,-2.195797,53.475077,"[2, 0, 1]"
20708,-2.1946603,53.4761974,"[2, 0, 1]"
20709,-2.1947508,53.4756895,"[0, 0, 3]"
20710,-2.1950612,53.4758022,"[2, 0, 1]"
20711,-2.1939849,53.4745148,"[0, 0, 1]"
20712,-2.1923609,53.4746844,"[0, 1, 0]"
20713,-2.1915298,53.474841,"[2, 1, 0]"
20714,-2.2333459,53.472319,"[0, 1, 0]"
20715,-2.2327957,53.4720338,"[0, 1, 0]"
20716,-2.2280792,53.4674735,"[0, 1, 1]"
20717,-2.2278664,53.4673278,"[2, 1, 0]"
