id,lon,lat,highway
119,-1.1907229,52.9465253,"[2, 0, 0]"
120,-1.1917126,52.9532102,"[3, 0, 0]"
121,-1.1910459,52.9523027,"[3, 0, 1]"
122,-1.1926871,52.9548375,"[3, 0, 0]"
123,-1.1902115,52.955309,"[2, 0, 0]"
124,-1.1913285,52.9551722,"[3, 0, 0]"
125,-1.1643475,52.9450541,"[2, 0, 1]"
126,-1.1590104,52.9431749,"[2, 0, 2]"
127,-1.2168733,52.9390427,"[3, 0, 0]"
128,-1.2162179,52.9387928,"[3, 0, 0]"
129,-1.2166633,52.9387222,"[3, 0, 0]"
130,-1.2168696,52.9390556,"[3, 0, 0]"
131,-1.2163667,52.939152,"[3, 0, 0]"
132,-1.2163042,52.9391249,"[3, 0, 0]"
133,-1.2327297,52.9459514,"[3, 0, 0]"
134,-1.2243698,52.9439373,"[3, 0, 0]"
135,-1.2173736,52.9403165,"[2, 0, 0]"
136,-1.2415302,52.9476844,"[1, 0, 0]"
137,-1.2412133,52.9478591,"[3, 0, 0]"
138,-1.2009629,52.9578014,"[3, 0, 0]"
139,-1.2003719,52.9569598,"[3, 0, 0]"
140,-1.1997369,52.9562933,"[4, 0, 0]"
141,-1.200646,52.9583159,"[3, 0, 0]"
142,-1.2036339,52.9580588,"[3, 0, 0]"
143,-1.2035525,52.9585625,"[3, 0, 0]"
144,-1.2036864,52.958708,"[3, 0, 0]"
145,-1.2038234,52.9579577,"[3, 0, 0]"
146,-1.2037842,52.9583241,"[2, 0, 1]"
147,-1.1625025,52.9555586,"[3, 0, 0]"
148,-1.1630785,52.9557708,"[3, 0, 0]"
149,-1.1818673,52.9554178,"[3, 0, 0]"
150,-1.1790707,52.9442854,"[4, 0, 1]"
151,-1.1740152,52.9456429,"[2, 0, 0]"
152,-1.1807864,52.9415639,"[3, 0, 1]"
153,-1.1715824,52.9470559,"[3, 0, 0]"
154,-1.1529158,52.9503827,"[0, 1, 1]"
155,-1.2110931,52.9358787,"[2, 0, 2]"
156,-1.2152999,52.9372763,"[3, 0, 0]"
157,-1.2110132,52.9357062,"[2, 0, 1]"
158,-1.226721,52.9567617,"[3, 0, 0]"
159,-1.2276116,52.9568894,"[3, 0, 0]"
160,-1.227353,52.9574692,"[1, 0, 1]"
161,-1.2279624,52.956978,"[3, 0, 0]"
162,-1.2282417,52.9570793,"[3, 0, 0]"
163,-1.2281761,52.9572149,"[1, 0, 0]"
164,-1.2283594,52.9570646,"[1, 0, 0]"
165,-1.2283412,52.9564693,"[3, 0, 0]"
166,-1.2290171,52.9567501,"[1, 0, 0]"
167,-1.2269668,52.9561145,"[3, 0, 0]"
168,-1.2279732,52.9550471,"[3, 0, 0]"
169,-1.2089841,52.9354327,"[2, 0, 1]"
170,-1.1719464,52.946168,"[3, 0, 0]"
171,-1.1815755,52.9401623,"[3, 0, 0]"
172,-1.1813427,52.9405224,"[3, 0, 0]"
173,-1.1813687,52.9405588,"[3, 0, 0]"
174,-1.1817038,52.9401342,"[3, 0, 0]"
175,-1.1822907,52.940376,"[3, 0, 0]"
176,-1.1819531,52.9407062,"[3, 0, 0]"
177,-1.1909,52.9444746,"[3, 0, 0]"
178,-1.1906196,52.9441273,"[3, 0, 0]"
179,-1.1899091,52.9442144,"[2, 0, 0]"
180,-1.1901839,52.944714,"[3, 0, 0]"
181,-1.1900436,52.9446733,"[3, 0, 0]"
182,-1.1898419,52.9442891,"[3, 0, 0]"
183,-1.1897705,52.9440987,"[2, 0, 2]"
184,-1.1874664,52.9424083,"[3, 0, 0]"
185,-1.1884431,52.9427761,"[2, 0, 0]"
186,-1.1871142,52.9420589,"[2, 1, 0]"
187,-1.1860036,52.9416002,"[3, 0, 0]"
188,-1.1835604,52.9407611,"[3, 0, 0]"
189,-1.185722,52.941461,"[2, 0, 1]"
190,-1.1883987,52.9426714,"[2, 1, 0]"
191,-1.1852035,52.9413463,"[2, 0, 0]"
192,-1.1794461,52.9395555,"[2, 0, 0]"
193,-1.1788071,52.9392677,"[3, 0, 0]"
194,-1.1807363,52.9399419,"[2, 0, 0]"
195,-1.1777371,52.9387963,"[2, 0, 0]"
196,-1.174118,52.9363467,"[2, 0, 0]"
197,-1.1907219,52.9474697,"[3, 0, 0]"
198,-1.1963942,52.9502803,"[4, 0, 0]"
199,-1.1926116,52.9522648,"[3, 0, 1]"
200,-1.1929304,52.9502671,"[3, 0, 0]"
201,-1.1953609,52.9528181,"[3, 0, 0]"
202,-1.1622472,52.9562012,"[3, 0, 0]"
203,-1.1713105,52.9617897,"[3, 0, 0]"
204,-1.173874,52.9628628,"[3, 0, 1]"
205,-1.1773941,52.9639322,"[4, 0, 0]"
206,-1.1553686,52.9681711,"[3, 0, 0]"
207,-1.1487258,52.9573051,"[2, 0, 1]"
