id,lon,lat,highway1,highway2,highway3,highway4,highway5
134,-92.3252342,34.6789237,3,0,0,0,0
135,-92.4071385,34.7496029,0,1,5,0,0
136,-92.4075707,34.7492284,0,3,0,0,0
137,-92.3149881,34.7330642,0,0,0,0,8
138,-92.33634,34.702506,0,4,1,0,0
139,-92.335959,34.702516,0,0,5,0,0
140,-92.3505914,34.6838443,0,5,0,0,0
141,-92.410581,34.713382,0,0,0,0,6
142,-92.411444,34.714129,0,0,0,0,6
143,-92.410891,34.713146,0,0,0,0,6
144,-92.409185,34.714027,0,0,0,0,6
145,-92.368669,34.68257,0,0,0,0,2
146,-92.369028,34.680772,0,0,4,0,2
147,-92.357201,34.660656,0,0,0,0,2
148,-92.358321,34.660688,0,0,0,0,6
149,-92.363022,34.658218,0,4,0,0,2
150,-92.367128,34.658113,0,0,0,0,2
151,-92.352767,34.65572,0,0,0,0,2
152,-92.352814,34.654849,0,0,4,0,2
153,-92.349703,34.654781,0,0,4,0,2
154,-92.3165786,34.7452985,1,0,2,0,0
155,-92.316049,34.744827,3,0,0,0,0
156,-92.313031,34.744369,3,0,0,0,0
157,-92.33467,34.745727,1,0,4,0,0
158,-92.334962,34.745713,3,0,0,0,0
159,-92.336569,34.74517,3,0,0,0,0
160,-92.2244,34.7152788,1,4,0,0,0
161,-92.213817,34.714604,0,0,0,0,2
162,-92.2120411,34.7144506,0,4,0,0,2
163,-92.223292,34.7142883,0,2,2,0,0
164,-92.222982,34.714052,0,0,4,0,0
165,-92.165698,34.684723,0,0,0,0,2
166,-92.220912,34.713505,0,0,0,4,2
167,-92.4165301,34.6356966,0,0,4,0,2
168,-92.414561,34.63621,0,0,0,0,2
169,-92.366915,34.641075,0,0,0,0,2
170,-92.366883,34.640606,0,0,0,0,6
171,-92.250519,34.71673,2,0,0,0,0
172,-92.414314,34.675773,0,0,0,0,6
173,-92.414404,34.675662,0,0,0,0,2
174,-92.2654446,34.7203612,0,0,0,0,2
175,-92.4727445,34.7800758,0,0,0,0,2
176,-92.2828034,34.7404348,1,4,0,0,0
177,-92.2831279,34.7405855,3,0,0,0,0
178,-92.255647,34.713617,1,4,0,0,0
179,-92.263477,34.711984,3,0,0,0,0
180,-92.2700253,34.7071571,3,0,0,0,0
181,-92.4893791,34.7722114,0,0,0,6,0
182,-92.3260597,34.7554784,0,0,4,0,2
183,-92.311649,34.759884,0,0,0,0,2
184,-92.3121897,34.760223,0,0,0,0,6
185,-92.3145844,34.7591516,0,0,0,0,6
186,-92.3148564,34.7593728,0,0,0,0,6
187,-92.270749,34.737428,3,0,0,0,0
188,-92.273344,34.738621,2,1,0,0,0
189,-92.3457822,34.6985718,0,2,1,0,0
190,-92.346124,34.698172,0,0,6,0,0
191,-92.341918,34.678211,0,3,0,0,0
192,-92.3425938,34.6784225,1,2,0,0,0
193,-92.343814,34.678407,0,6,0,0,0
194,-92.344167,34.6784,0,3,0,0,0
195,-92.345901,34.678476,1,2,0,0,0
196,-92.349149,34.678812,3,0,0,0,0
197,-92.2756851,34.7396314,0,0,0,4,0
198,-92.2760875,34.7394996,2,0,0,1,0
199,-92.2768954,34.7397446,6,0,0,0,0
200,-92.277145,34.7398346,2,1,0,0,0
201,-92.277949,34.7400617,0,2,0,0,1
202,-92.2783321,34.7401669,0,2,0,0,1
203,-92.346773,34.756084,0,0,4,0,2
204,-92.346862,34.756266,0,0,0,0,2
205,-92.3541183,34.7627879,0,0,4,0,2
206,-92.3584753,34.7620393,0,4,0,0,2
207,-92.3580243,34.7619678,0,0,0,0,2
208,-92.275289,34.709471,3,0,0,0,0
209,-92.267968,34.714288,3,0,0,0,0
210,-92.2249027,34.7178092,1,2,0,0,0
211,-92.4125524,34.767885,0,0,0,0,6
212,-92.217666,34.716701,3,0,0,0,0
213,-92.21271,34.715838,3,0,0,0,0
214,-92.2124768,34.7159036,2,4,0,0,0
215,-92.212058,34.715892,3,0,0,0,0
216,-92.208435,34.71551,3,0,0,0,0
217,-92.4091342,34.7163521,0,0,4,0,2
218,-92.411097,34.71779,0,0,0,0,2
219,-92.3915415,34.7230561,0,0,0,0,6
220,-92.391963,34.721885,0,0,0,0,6
221,-92.33219,34.66272,0,0,0,0,6
222,-92.330778,34.663437,0,0,0,0,2
223,-92.332244,34.661853,0,0,0,0,6
