src,dst,weight,highway
219,31349,12.239,footway
219,7369,7.083,primary
220,26597,2.728,residential
220,21491,5.606,residential
221,26593,11.553,residential
221,26588,10.6,service
221,26568,78.865,tertiary
221,21487,21.428,tertiary
222,234,950.192,motorway
222,43842,202.911,motorway_link
222,8069,54.24,motorway
223,19832,31.884,secondary
223,12851,167.13299999999998,secondary
223,43842,286.208,motorway_link
224,21970,288.31000000000006,motorway_link
224,44014,220.716,motorway
224,239,904.223,motorway
225,31568,109.717,secondary
225,21970,11.875,motorway_link
225,44688,2.68,secondary
226,5991,189.912,motorway_link
226,4568,159.04500000000002,tertiary
227,29312,9.012,service
227,4121,45.902,tertiary
227,2258,408.018,motorway_link
228,229,156.30000000000004,motorway_link
228,232,366.577,motorway
228,5993,91.718,motorway
229,25689,24.081000000000003,motorway_link
229,230,40.64,motorway_link
230,25689,31.012,secondary
230,4824,247.655,secondary
231,25689,12.12,secondary
231,232,235.139,motorway_link
231,40347,90.708,residential
232,5983,595.553,motorway
233,2257,101.136,motorway
233,6250,177.923,motorway
233,35860,419.858,motorway_link
234,20874,358.86,motorway_link
235,37250,106.207,primary
235,6539,211.29,motorway_link
235,20728,249.99400000000003,tertiary
236,6941,879.9350000000001,motorway
236,237,285.221,motorway_link
236,7003,330.731,motorway
237,5084,75.218,motorway_link
237,42461,49.678,motorway_link
238,5813,160.49900000000002,motorway_link
238,5815,67.89800000000001,motorway_link
238,5819,59.899,motorway_link
239,43841,291.777,motorway_link
240,37198,53.063,tertiary
240,6943,56.836,tertiary
240,41532,10.607,motorway_link
241,12627,10.233,residential
241,302,21.86,residential
241,44784,15.617,residential
242,44784,10.782,residential
242,12623,16.921,residential
243,244,57.91,service
244,40126,37.343,service
244,42720,39.439,service
245,40126,10.522,service
245,2030,67.099,tertiary
245,454,71.485,tertiary
246,40123,71.149,residential
246,40121,160.10899999999998,residential
246,40124,118.84799999999998,residential
247,46613,299.001,motorway_link
247,2255,210.812,motorway
248,249,177.566,motorway_link
248,4593,605.971,motorway
249,39738,151.116,residential
250,22418,3.035,residential
250,23879,8.032,residential
251,28900,26.035,residential
251,29011,8.786999999999999,residential
251,5822,128.173,motorway_link
252,28882,7.342,service
252,28886,25.615,residential
252,28879,17.285,tertiary
252,5813,82.042,tertiary
253,4558,8.405,tertiary
253,4557,7.158,tertiary
253,13685,11.711,primary_link
254,14409,8.46,residential
254,3954,61.731,residential
254,5621,52.405,residential
254,14403,53.088,footway
255,10428,58.378,residential
255,10404,60.533,residential
255,14417,125.483,residential
255,5367,129.14499999999998,residential
256,14283,9.606,residential
256,21177,8.567,tertiary
256,48409,77.27199999999999,tertiary
257,14365,6.09,residential
257,21434,8.881,residential
257,14395,12.45,residential
258,10416,8.527,residential
