id,lon,lat,highway1,highway2,highway3,highway4,highway5
2226,8.6351294,50.1245284,0,0,0,0,4
2227,8.6396473,50.1377651,0,0,0,2,0
2228,8.6482108,50.1527689,0,0,0,0,2
2229,8.6490688,50.1535625,0,0,0,0,6
2230,8.6524028,50.1580127,0,0,0,0,6
2231,8.6537925,50.1575334,0,0,0,0,6
2232,8.6539011,50.1576997,0,0,0,0,2
2233,8.6536796,50.1573762,0,0,0,0,2
2234,8.6822209,50.1268735,0,0,0,0,4
2235,8.6825159,50.1267411,0,0,0,4,1
2236,8.6816808,50.125799,0,0,0,0,4
2237,8.6838827,50.1293633,0,0,2,2,0
2238,8.6939913,50.1443574,0,0,0,5,1
2239,8.6959574,50.1446198,0,0,0,0,6
2240,8.6991965,50.1450942,0,0,0,0,4
2241,8.6751714,50.1312298,0,0,0,0,3
2242,8.7117757,50.1340937,0,0,4,0,1
2243,8.7168706,50.1390333,0,0,4,0,2
2244,8.7267165,50.1411511,0,0,0,0,8
2245,8.7312958,50.1403437,0,0,0,0,5
2246,8.7101505,50.1343608,0,0,0,0,3
2247,8.7080455,50.1344786,0,0,0,0,5
2248,8.7012603,50.1315543,0,0,0,0,6
2249,8.6734336,50.1247851,0,0,0,0,5
2250,8.6727286,50.1256991,0,0,0,0,3
2251,8.6820886,50.1257284,0,0,0,4,1
2252,8.6797263,50.1257795,0,0,0,0,3
2253,8.667082,50.1334624,0,0,0,0,5
2254,8.665978,50.1334392,0,0,0,0,5
2255,8.6649042,50.1334135,0,0,0,0,5
2256,8.6638679,50.1334085,0,0,0,0,6
2257,8.6627751,50.1333926,0,0,0,0,6
2258,8.6640507,50.1317526,0,0,0,0,2
2259,8.6651429,50.1315743,0,2,0,0,1
2260,8.6460413,50.1348375,0,0,2,2,0
2261,8.6461614,50.1332654,0,0,0,2,0
2262,8.6210958,50.1513441,0,0,2,1,0
2263,8.6183275,50.149022,0,0,4,0,1
2264,8.6758717,50.1339259,0,0,0,0,6
2265,8.6751798,50.1354428,0,0,0,0,5
2266,8.6748429,50.1372897,0,0,0,0,5
2267,8.6746701,50.1382672,0,0,0,0,5
2268,8.6706078,50.1426103,0,0,0,0,4
2269,8.673047,50.1429445,0,0,0,0,5
2270,8.6732588,50.142163,0,0,0,0,6
2271,8.673737,50.1407785,0,0,0,0,5
2272,8.6731339,50.1461573,0,0,0,0,3
2273,8.6731956,50.1464838,0,0,0,0,4
2274,8.6730132,50.146214,0,0,0,0,3
2275,8.6729461,50.146128,0,0,0,0,4
2276,8.6727639,50.147518,0,0,0,0,6
2277,8.6712177,50.1472736,0,0,0,0,4
2278,8.6702115,50.1470977,0,0,0,0,4
2279,8.6406664,50.1621161,0,4,0,0,1
2280,8.6382774,50.156751,0,0,0,0,5
2281,8.6397795,50.154808,0,0,0,4,2
2282,8.6409955,50.1552719,0,0,0,4,3
2283,8.6431452,50.156084,0,0,0,4,1
2284,8.644647,50.1567731,0,0,0,3,2
2285,8.645742,50.1570845,0,0,0,0,5
2286,8.6464901,50.1569524,0,0,0,0,3
2287,8.6477378,50.156569,0,0,0,0,4
2288,8.6485029,50.1564045,0,0,0,0,6
2289,8.6700334,50.1242913,0,2,0,0,4
2290,8.6718872,50.1334186,0,3,0,0,0
2291,8.6609471,50.1813614,0,0,0,2,1
2292,8.6642024,50.1827342,0,0,0,2,2
2293,8.6650768,50.1831919,0,0,0,3,0
2294,8.6660367,50.1834716,0,0,0,4,0
2295,8.6655631,50.184382,0,0,0,2,1
2296,8.6652277,50.1843306,0,0,0,2,1
2297,8.6653356,50.1847381,0,0,0,0,4
2298,8.6650039,50.183561,0,0,0,3,0
2299,8.6649534,50.1832898,0,0,0,3,0
2300,8.6632425,50.1831483,0,0,0,4,1
2301,8.6644465,50.1833702,0,0,0,4,0
2302,8.6706545,50.1488931,0,2,0,0,2
2303,8.6798572,50.1171242,0,0,3,0,1
2304,8.679401,50.1143802,0,0,0,0,3
2305,8.679894,50.1166498,0,0,0,0,6
2306,8.6740657,50.1240132,0,0,0,0,4
2307,8.67516,50.1231622,0,0,0,0,5
2308,8.6743882,50.1235095,0,0,0,0,4
2309,8.6739973,50.1233554,0,0,0,0,3
2310,8.6716355,50.1229225,0,0,0,0,4
2311,8.6743612,50.1208767,0,0,0,4,1
2312,8.6740529,50.1221868,0,0,0,0,4
2313,8.6623631,50.1288866,0,0,0,0,2
2314,8.6535339,50.1286427,0,0,0,0,6
2315,8.6514745,50.1296299,0,0,0,0,6
2316,8.648594,50.1309658,0,0,0,0,5
2317,8.6615397,50.1351306,0,0,0,0,2
2318,8.6622555,50.1353556,0,0,0,0,6
2319,8.6967346,50.1202155,0,0,0,0,3
2320,8.6948944,50.1181631,0,0,0,0,3
2321,8.6954398,50.1178086,0,0,0,0,3
2322,8.6962342,50.1199028,0,0,0,0,4
2323,8.6952985,50.1186882,0,0,0,0,4
2324,8.7042549,50.0950929,0,0,0,0,6
2325,8.7056597,50.0936395,0,0,0,3,0
2326,8.7270429,50.1240245,3,0,0,0,0
2327,8.7291329,50.1219579,3,0,0,0,0
2328,8.6470098,50.1555045,0,0,0,0,2
2329,8.634893,50.1535001,0,0,0,4,0
2330,8.6340632,50.1549911,0,0,0,0,4
2331,8.6358881,50.1550345,0,0,0,0,2
2332,8.6396023,50.1522714,0,0,0,0,5
2333,8.6407264,50.1521153,0,0,0,0,5
2334,8.6421707,50.1557114,0,0,0,4,1
2335,8.6395314,50.1540069,0,0,0,0,4
2336,8.6386557,50.1543701,0,0,0,4,1
2337,8.6729251,50.1694258,0,0,0,0,2
2338,8.6759694,50.169761,0,0,0,0,6
2339,8.6749482,50.1694122,0,0,0,0,2
2340,8.6732066,50.1715283,0,0,0,0,6
2341,8.6728275,50.1718795,0,0,0,0,2
2342,8.6717048,50.1710047,0,0,0,0,6
2343,8.6713485,50.1709567,0,0,0,0,2
2344,8.6713657,50.1713379,0,0,0,0,2
2345,8.6663054,50.1573525,0,0,0,0,2
2346,8.6630753,50.1552677,0,0,0,0,6
2347,8.664099,50.1585066,0,0,0,0,2
2348,8.6675631,50.1616666,0,0,0,0,2
2349,8.6793326,50.1140226,0,0,0,0,1
2350,8.6885637,50.1147887,0,0,0,0,3
2351,8.6921923,50.114883,0,0,0,0,6
2352,8.7021848,50.1121405,0,0,0,0,6
2353,8.678435,50.1140911,0,0,0,0,1
2354,8.6792579,50.1128248,0,0,0,0,3
2355,8.6793131,50.1117231,0,0,0,0,5
2356,8.6715712,50.122081,0,0,0,0,4
2357,8.6716735,50.1237269,0,0,0,0,4
2358,8.6716713,50.1245265,0,0,0,0,5
2359,8.6679409,50.1225033,0,0,0,0,4
2360,8.6689851,50.122623,0,0,0,0,4
2361,8.6676751,50.1232655,0,0,0,0,4
2362,8.6680896,50.1219332,0,0,0,0,3
2363,8.6685455,50.1206587,0,0,0,0,4
2364,8.6687874,50.1199507,0,0,0,0,4
2365,8.6689858,50.1193206,0,0,0,0,4
2366,8.6679056,50.1162308,0,0,4,0,1
2367,8.6649035,50.1235422,0,0,0,0,4
2368,8.6649013,50.1234229,0,0,0,0,3
2369,8.6646984,50.1233944,0,0,0,0,3
2370,8.6657949,50.117044,0,0,4,0,3
2371,8.6670291,50.1165521,0,0,4,0,2
2372,8.647504,50.1280976,0,0,0,0,3
2373,8.6489292,50.1271736,0,0,0,0,6
2374,8.6499569,50.1264547,0,0,0,0,3
2375,8.651127,50.1254858,0,0,0,0,3
2376,8.651841,50.123335,0,0,0,0,5
2377,8.649861,50.12463,0,0,0,0,4
2378,8.6484479,50.1254462,0,0,0,0,3
2379,8.6464024,50.1266994,0,0,0,0,4
2380,8.6442418,50.1279419,0,0,0,0,4
2381,8.6602904,50.1577966,0,0,0,0,6
2382,8.6619657,50.1562541,0,0,0,0,5
2383,8.6610614,50.1570565,0,0,0,0,6
2384,8.6626137,50.1584874,0,0,0,0,2
2385,8.6907762,50.1566371,0,0,0,4,3
2386,8.6913005,50.1546913,0,0,0,4,2
2387,8.6908863,50.152088,0,0,0,4,2
2388,8.6910615,50.1512814,0,0,0,4,2
2389,8.6919615,50.1485963,0,0,0,4,2
2390,8.6914496,50.1501466,0,0,0,4,2
2391,8.6909262,50.1580033,0,0,0,0,8
2392,8.6916916,50.1568226,0,0,0,0,7
2393,8.6924829,50.1547715,0,0,0,0,6
2394,8.694952,50.1549771,0,0,0,0,6
2395,8.6965939,50.1551482,0,0,0,0,6
2396,8.6890048,50.1597023,0,0,0,4,2
2397,8.6891442,50.1582746,0,0,0,4,0
2398,8.6919892,50.1502138,0,0,0,0,6
2399,8.693342,50.1520041,0,0,0,0,4
2400,8.6959897,50.1508816,0,0,0,0,2
2401,8.6974402,50.1529081,0,0,0,0,3
2402,8.6955198,50.1583382,0,0,0,0,4
2403,8.6957324,50.1725197,0,0,0,0,4
2404,8.696528,50.1733226,0,0,0,0,6
2405,8.6976736,50.1727953,0,0,0,0,6
2406,8.6978917,50.1732917,0,0,0,0,6
2407,8.6979386,50.1748466,0,0,0,0,8
2408,8.6984417,50.1731916,0,0,0,0,4
2409,8.7001672,50.1741515,0,0,0,0,6
2410,8.7005958,50.1743331,0,0,0,0,2
2411,8.6994943,50.1749844,0,0,0,0,6
2412,8.6970466,50.1751855,0,0,0,0,2
2413,8.7233139,50.1604926,0,0,0,2,0
2414,8.7235159,50.160463,0,0,0,5,0
2415,8.7235328,50.1605905,0,0,0,3,0
2416,8.7234789,50.1601004,0,0,0,4,0
2417,8.7228809,50.1590311,0,2,0,1,0
2418,8.6412065,50.1519511,0,0,0,0,2
2419,8.6453827,50.1577321,0,0,0,2,2
2420,8.6464037,50.159021,0,0,0,2,2
2421,8.6477715,50.1607853,0,0,0,2,3
2422,8.6499399,50.1609351,0,2,0,0,1
2423,8.6494607,50.1603228,0,0,0,0,3
2424,8.6481173,50.1587997,0,0,0,0,4
2425,8.6487769,50.1596708,0,0,0,0,3
2426,8.6478794,50.1585482,0,0,0,0,4
2427,8.6470721,50.1588067,0,0,0,0,5
2428,8.6476298,50.1595128,0,0,0,0,2
2429,8.6471691,50.1577563,0,0,0,0,3
2430,8.6483003,50.1574012,0,0,0,0,3
2431,8.6468377,50.1573552,0,0,0,0,4
2432,8.6466942,50.1570697,0,0,0,0,2
2433,8.6460721,50.1575127,0,0,0,0,5
2434,8.6500862,50.1593511,0,0,0,0,3
2435,8.6867609,50.1199786,0,0,2,1,2
2436,8.689971,50.1219967,0,0,0,0,5
2437,8.6879288,50.1223837,0,0,0,0,4
2438,8.6848722,50.1314315,0,3,0,0,0
2439,8.6861837,50.1314801,0,3,0,0,0
2440,8.6891986,50.1316401,0,0,2,0,1
2441,8.6890569,50.1318584,0,0,2,0,1
2442,8.6917412,50.1231081,0,2,0,0,4
2443,8.6948306,50.1217955,0,0,0,0,3
2444,8.694492,50.1312508,0,2,0,0,1
2445,8.6933723,50.129044,0,4,0,0,0
2446,8.6928199,50.1292973,0,3,0,0,0
2447,8.6981903,50.1318511,0,0,0,0,6
2448,8.6985189,50.1312831,0,0,0,0,5
2449,8.6950477,50.1282268,0,2,0,0,1
2450,8.6956315,50.1297874,0,0,0,0,4
2451,8.684945,50.1206192,0,0,0,0,3
2452,8.6786937,50.1222047,0,0,0,0,4
2453,8.6875186,50.1286027,0,0,0,0,2
2454,8.6905483,50.1289598,0,0,0,0,4
2455,8.6951187,50.1321008,0,2,0,0,2
2456,8.6965904,50.1315394,0,0,0,0,5
2457,8.7000999,50.1324803,0,0,0,0,6
2458,8.7008506,50.1313621,0,0,0,0,6
2459,8.6995715,50.1227995,0,0,0,0,3
2460,8.6988692,50.1217994,0,0,0,0,5
2461,8.6988322,50.1224581,0,0,0,0,3
2462,8.6530184,50.1270489,0,0,0,0,7
2463,8.6413724,50.1280257,0,0,4,2,0
2464,8.6467665,50.1268061,0,0,0,4,4
2465,8.6495295,50.1273189,0,0,0,0,5
2466,8.6398667,50.1561123,0,0,0,0,2
2467,8.6403011,50.1562528,0,0,0,0,7
2468,8.6446517,50.157967,0,0,0,0,4
2469,8.6456617,50.1592594,0,0,0,0,3
2470,8.6431303,50.1584106,0,0,0,0,4
2471,8.6438702,50.1594612,0,0,0,0,4
2472,8.6456491,50.1616464,0,0,0,0,5
2473,8.6439581,50.1608986,0,0,0,0,3
2474,8.6438034,50.1609417,0,0,0,0,3
2475,8.6432153,50.1610803,0,0,0,0,3
2476,8.6431646,50.1596621,0,0,0,0,4
2477,8.6424401,50.1598467,0,0,0,0,4
2478,8.6417449,50.1587728,0,0,0,0,3
2479,8.6424678,50.1585796,0,0,0,0,3
2480,8.6440336,50.1581547,0,0,0,0,5
2481,8.6436918,50.1576928,0,0,0,0,2
2482,8.6447727,50.1592095,0,0,0,0,3
2483,8.6454083,50.160125,0,0,0,0,2
2484,8.6449642,50.1594813,0,0,0,0,4
2485,8.6416596,50.1600341,0,0,0,0,7
2486,8.6408676,50.1602481,0,0,0,0,2
2487,8.6484056,50.1615479,0,0,0,3,0
2488,8.6487189,50.1619125,0,0,0,1,0
2489,8.6387794,50.1620559,0,0,0,0,5
2490,8.6379635,50.1624551,0,0,0,0,6
2491,8.6364571,50.1632405,0,0,0,0,6
2492,8.6353102,50.1637597,0,0,0,0,2
2493,8.6372299,50.1649068,0,0,0,0,2
2494,8.6416352,50.1636569,0,0,0,0,6
2495,8.6407059,50.1626649,0,0,0,0,6
2496,8.6398806,50.1630353,0,0,0,0,5
2497,8.6389623,50.1634882,0,0,0,0,6
2498,8.6435539,50.1656377,0,0,0,0,6
2499,8.6630097,50.1342796,0,0,0,0,6
2500,8.6964578,50.1357606,0,2,2,0,0
2501,8.652276,50.1241765,0,0,0,0,4
2502,8.703431,50.1432502,2,2,0,0,0
2503,8.7034925,50.1432853,2,2,0,0,0
2504,8.7058977,50.1456839,3,2,0,0,0
2505,8.7055098,50.1458288,3,0,0,0,0
2506,8.6961336,50.1429092,0,0,0,4,2
2507,8.6465487,50.1647861,0,0,0,0,6
2508,8.6415564,50.166504,0,0,0,0,2
2509,8.6771705,50.2019567,0,0,0,4,0
2510,8.6769181,50.200466,0,0,0,0,6
2511,8.6764632,50.2003904,0,0,0,0,6
2512,8.6772205,50.1982243,0,0,0,0,8
2513,8.6763812,50.1980297,0,0,0,0,6
2514,8.6764847,50.1978203,0,0,0,0,6
2515,8.6743757,50.197304,0,0,0,0,6
2516,8.6747271,50.1970102,0,0,0,0,2
2517,8.6913862,50.1853349,0,0,0,0,6
2518,8.694955,50.1831926,0,0,0,0,6
2519,8.6953258,50.1833815,0,0,0,0,6
2520,8.6919578,50.1477236,0,0,0,4,4
2521,8.6922939,50.1466018,0,0,0,4,2
2522,8.6926501,50.1456741,0,0,0,4,2
2523,8.6921716,50.1437965,0,0,4,0,0
2524,8.6923433,50.1438269,0,0,3,1,0
2525,8.6941941,50.1442079,0,0,0,5,1
2526,8.694497,50.1444059,0,0,0,0,6
2527,8.6925287,50.1585022,0,0,0,0,2
2528,8.6946172,50.155978,0,0,0,0,3
2529,8.6652754,50.1215586,0,0,0,0,4
2530,8.665503,50.1209257,0,0,0,0,3
2531,8.6657137,50.1202912,0,0,0,0,4
2532,8.6659433,50.1195429,0,0,0,0,4
2533,8.6661718,50.1188534,0,0,0,0,4
2534,8.6490419,50.1307519,0,0,0,0,5
2535,8.6484323,50.1286934,0,0,0,0,5
2536,8.6491728,50.1288314,0,0,0,0,6
2537,8.6414911,50.1392887,0,0,0,0,2
2538,8.6880759,50.1573079,0,0,0,0,2
2539,8.6896461,50.157839,0,0,0,4,2
2540,8.6841765,50.1543545,0,0,0,0,6
2541,8.6820836,50.1537088,0,0,0,0,4
2542,8.6803438,50.1534181,0,0,0,0,6
2543,8.6795089,50.1540936,0,0,0,0,2
2544,8.555521,50.0479973,1,0,0,2,0
2545,8.6725692,50.1189498,0,0,0,0,6
2546,8.6752619,50.1190478,0,0,0,0,3
2547,8.6780002,50.1189703,0,0,0,0,3
2548,8.6762862,50.1180909,0,0,2,0,1
2549,8.6747688,50.12086,0,0,0,4,1
2550,8.6708116,50.119619,0,4,0,0,2
2551,8.6721386,50.1202564,0,0,0,0,4
2552,8.672334,50.1196536,0,0,0,0,3
2553,8.5938165,50.0533003,3,0,0,0,0
2554,8.5860416,50.0539411,3,0,0,0,0
2555,8.5861056,50.0536587,2,0,0,0,0
2556,8.6716989,50.1352747,0,2,0,0,1
2557,8.6745033,50.1388541,0,0,0,0,3
2558,8.6350548,50.1604162,2,4,0,0,0
2559,8.6325185,50.1643004,0,0,0,0,6
2560,8.6311008,50.164513,0,0,0,0,6
2561,8.629445,50.1647688,0,0,0,0,5
2562,8.6282019,50.1649467,0,0,3,0,2
2563,8.6273017,50.1650957,0,0,4,0,1
2564,8.6238229,50.1655344,0,0,4,0,2
2565,8.622967,50.1654493,0,0,4,0,2
2566,8.6213024,50.1653951,0,0,4,0,2
2567,8.6207792,50.164092,0,0,4,0,2
2568,8.6227406,50.1535755,0,0,2,1,0
2569,8.6232129,50.1487503,0,0,0,0,2
2570,8.6262192,50.1410056,0,0,0,0,6
2571,8.633024,50.1321828,0,0,0,0,2
2572,8.5712436,50.1010085,0,0,0,0,6
2573,8.5698711,50.1002911,0,0,0,0,8
2574,8.5692548,50.0999649,0,0,0,0,5
2575,8.567449,50.1004878,0,0,0,0,6
2576,8.570102,50.1019081,0,0,0,0,6
2577,8.5725484,50.0999664,0,0,0,0,5
2578,8.5746712,50.1004976,0,0,0,0,2
2579,8.5694409,50.1015472,0,0,0,0,8
2580,8.5705483,50.1006474,0,0,0,0,8
2581,8.5681644,50.1008505,0,0,0,0,4
2582,8.5687704,50.1011982,0,0,0,0,7
2583,8.5672224,50.1015883,0,0,0,4,1
2584,8.6608565,50.1226381,0,0,0,0,3
2585,8.6639398,50.1185308,0,0,0,0,5
2586,8.6674117,50.1211706,0,0,0,0,3
2587,8.6676515,50.1205395,0,0,0,0,4
2588,8.6695659,50.1207884,0,0,0,0,4
2589,8.6705672,50.1209113,0,4,0,0,1
2590,8.6838236,50.138721,0,0,0,0,3
2591,8.6828759,50.1390767,0,0,0,0,3
2592,8.6825604,50.1387041,0,0,0,0,3
2593,8.6830597,50.140011,0,0,0,0,3
2594,8.6818498,50.1406358,0,0,0,0,4
2595,8.682671,50.140843,0,0,0,0,3
2596,8.6809959,50.140338,0,0,0,0,3
2597,8.6806443,50.1401553,0,0,0,0,3
2598,8.683019,50.1392756,0,0,0,0,3
2599,8.6798689,50.1397117,0,0,0,0,3
2600,8.6802223,50.1399506,0,0,0,0,3
2601,8.6796949,50.1404257,0,0,0,0,3
2602,8.682254,50.1417258,0,0,4,0,1
2603,8.6813713,50.141524,0,0,4,0,1
2604,8.6792771,50.141053,0,0,4,0,1
2605,8.6802437,50.1371836,0,0,0,0,6
2606,8.6760945,50.1384751,0,0,0,0,3
2607,8.6771732,50.1386505,0,0,0,0,3
2608,8.6733304,50.1386348,0,0,0,0,3
2609,8.6736954,50.1371933,0,0,0,0,4
2610,8.6726064,50.1370905,0,0,0,0,5
2611,8.6721192,50.1382984,0,0,0,0,3
2612,8.6727784,50.1361936,0,0,0,0,2
2613,8.6740355,50.1353481,0,0,0,0,3
2614,8.670353,50.1398885,0,0,0,0,4
2615,8.6715805,50.1402972,0,0,0,0,4
2616,8.6717943,50.140352,0,0,0,0,4
2617,8.6818962,50.1238436,0,0,0,0,3
2618,8.6819524,50.1245746,0,0,0,0,3
2619,8.6550635,50.1264659,0,2,0,0,2
2620,8.7190853,50.0962019,0,0,0,0,5
2621,8.7188501,50.1006963,0,0,0,0,3
2622,8.7190391,50.1001884,0,0,0,0,5
2623,8.650968,50.1277123,0,0,0,0,7
2624,8.6880743,50.1291216,0,0,0,0,2
2625,8.6890778,50.1279763,0,0,0,0,3
2626,8.6877494,50.1277946,0,0,0,0,4
2627,8.684143,50.1301277,0,0,2,0,1
2628,8.6813729,50.134452,0,0,0,0,2
2629,8.6811875,50.1349999,0,0,0,0,5
2630,8.6805533,50.1364927,0,0,0,0,5
2631,8.6826638,50.1367627,0,0,0,0,2
2632,8.6835529,50.1367143,0,0,0,0,4
2633,8.6834071,50.1362243,0,0,0,0,2
2634,8.6824824,50.1351253,0,0,0,0,4
2635,8.6816461,50.1369098,0,0,0,0,6
2636,8.6819782,50.1332773,0,0,0,0,2
2637,8.6750562,50.1435159,0,0,0,0,2
2638,8.6732826,50.1490072,0,0,0,0,2
2639,8.6449245,50.1262274,0,0,0,4,2
2640,8.6439565,50.1256594,0,0,0,0,4
2641,8.6424376,50.1247731,0,0,0,0,3
2642,8.6417324,50.1243574,0,0,0,0,3
2643,8.6464789,50.1223545,0,0,0,0,3
2644,8.6480153,50.1214679,0,0,0,0,6
2645,8.664339,50.1193457,0,0,0,0,4
2646,8.6642915,50.1200892,0,0,0,0,4
2647,8.6638326,50.1213879,0,0,0,0,4
2648,8.6635766,50.1178925,0,0,4,0,2
2649,8.6883996,50.1255421,0,0,0,0,3
2650,8.6872802,50.1253234,0,0,0,0,4
2651,8.747281,50.1395101,1,0,3,0,0
2652,8.6325156,50.1550011,0,0,0,0,2
2653,8.6280327,50.1521398,0,0,0,0,3
2654,8.6276388,50.1547718,0,0,0,4,2
2655,8.6263058,50.1543743,0,0,0,4,2
2656,8.6249843,50.1540004,0,0,0,4,2
2657,8.6308683,50.1560465,0,0,0,2,3
2658,8.632472,50.1561574,0,0,2,1,0
2659,8.6301054,50.1580952,0,0,0,0,2
2660,8.6293525,50.1634164,0,0,0,0,2
2661,8.6320828,50.1624866,0,0,0,0,2
2662,8.6212037,50.1655474,0,0,0,0,6
2663,8.6216506,50.1659446,0,0,0,0,5
2664,8.6311852,50.1638586,0,0,0,0,2
2665,8.6324696,50.1636152,0,0,0,0,2
2666,8.6333882,50.1648609,0,0,0,0,2
2667,8.6312223,50.165118,0,0,0,0,2
2668,8.6312912,50.1653235,0,0,0,0,6
2669,8.6319041,50.1652532,0,0,0,0,2
2670,8.6299111,50.1656933,0,0,0,0,5
2671,8.6289269,50.1659083,0,0,0,0,7
2672,8.6291186,50.1661392,0,0,0,0,2
2673,8.6278435,50.1660572,0,0,0,0,5
2674,8.6271356,50.1662639,0,0,0,0,2
2675,8.6245478,50.1665695,0,0,0,0,2
2676,8.6236122,50.1665688,0,0,0,0,2
2677,8.6221796,50.1667518,0,0,0,0,4
2678,8.6216664,50.1669413,0,0,0,0,6
2679,8.6211838,50.1673487,0,0,0,0,4
2680,8.6201424,50.167664,0,0,0,0,4
2681,8.6230001,50.1689191,0,0,0,0,5
2682,8.6219762,50.1695288,0,0,0,2,5
2683,8.6197893,50.1673349,0,0,0,0,6
2684,8.620514,50.1670354,0,0,0,0,2
2685,8.6186216,50.1668823,0,0,0,0,7
2686,8.620626,50.165897,0,0,0,0,6
2687,8.6138716,50.1729707,0,0,0,2,0
2688,8.6182658,50.167057,0,0,0,0,6
2689,8.6181101,50.1669439,0,0,0,0,4
2690,8.6175978,50.1669316,0,0,0,0,4
2691,8.6181699,50.1663544,0,0,0,0,2
2692,8.6192868,50.1681732,0,0,0,0,6
2693,8.6187992,50.1683105,0,0,0,0,4
2694,8.6181647,50.1678663,0,0,0,0,3
2695,8.6174937,50.1674471,0,0,0,0,5
2696,8.6195964,50.1685224,0,0,0,0,8
2697,8.6203339,50.1685912,0,0,0,0,2
2698,8.619695,50.1689405,0,0,0,0,2
2699,8.6182236,50.1691467,0,0,0,0,2
2700,8.6164316,50.1680148,0,0,0,0,2
2701,8.6151599,50.1666951,0,0,0,0,6
2702,8.6137869,50.1674692,0,0,0,0,2
2703,8.6156611,50.1663893,0,0,0,0,6
2704,8.6150266,50.1662133,0,0,0,0,2
2705,8.6160781,50.1661702,0,0,0,0,4
2706,8.6163322,50.1663398,0,0,0,0,4
2707,8.6170119,50.1658906,0,0,0,0,2
2708,8.6152942,50.1652487,0,0,0,0,4
2709,8.6130948,50.1657817,0,0,0,0,2
2710,8.6152926,50.164422,0,0,0,0,4
2711,8.61686,50.1644247,0,0,0,0,2
2712,8.6152779,50.1637829,0,0,0,0,4
2713,8.6127826,50.1630733,0,0,0,0,2
2714,8.6194145,50.1632754,0,0,0,0,6
2715,8.6155734,50.1625825,0,0,0,0,4
2716,8.6142361,50.1626868,0,0,0,0,2
2717,8.6153726,50.1633089,0,0,0,0,4
2718,8.6194909,50.162692,0,0,0,0,2
2719,8.6185787,50.1641444,0,0,0,0,2
2720,8.616056,50.161867,0,0,0,0,4
2721,8.6161192,50.1618063,0,0,0,0,4
2722,8.6174333,50.1622852,0,0,0,0,2
2723,8.6171433,50.1610971,0,0,0,0,4
2724,8.6181978,50.160706,0,0,0,0,4
2725,8.6187129,50.1606384,0,0,0,0,4
2726,8.6204015,50.1604776,0,0,0,0,3
2727,8.6181926,50.1598416,0,0,0,0,6
2728,8.6203758,50.1592536,0,0,0,0,2
2729,8.6186732,50.1616357,0,0,0,0,2
2730,8.6212735,50.1569359,0,0,0,0,2
2731,8.6191064,50.1498559,0,0,2,0,1
2732,8.6200446,50.1481931,0,0,0,0,4
2733,8.620672,50.1476677,0,0,0,0,4
2734,8.6220925,50.1473106,0,0,0,0,4
2735,8.6223923,50.1480363,0,0,4,0,1
2736,8.6228873,50.1529866,0,0,3,0,0
2737,8.6211101,50.1546042,0,0,0,0,6
2738,8.6204844,50.1559781,0,0,0,0,6
2739,8.6233997,50.1687093,0,0,0,2,4
2740,8.6306724,50.1673241,0,0,0,0,2
2741,8.6095974,50.153074,0,0,0,0,2
2742,8.6069095,50.1448202,0,0,3,0,1
2743,8.6342801,50.1601365,1,2,0,0,0
2744,8.6427693,50.1273437,0,0,0,4,2
2745,8.6413335,50.1263314,0,0,0,0,4
2746,8.6420365,50.1268047,0,0,0,0,3
2747,8.6447024,50.1252053,0,0,0,0,3
2748,8.6509376,50.1216205,0,0,0,2,3
2749,8.6479516,50.1233311,0,0,0,0,4
2750,8.6494357,50.1224464,0,0,0,0,5
2751,8.6670565,50.1189943,0,0,0,0,3
2752,8.6681433,50.1191833,0,0,0,0,4
2753,8.669979,50.119493,0,0,0,0,3
2754,8.6878692,50.1231009,0,0,0,0,6
2755,8.6892302,50.1232794,0,0,0,0,5
2756,8.6893639,50.1241227,0,0,0,0,4
2757,8.6894894,50.1249138,0,0,0,0,4
2758,8.6892282,50.1275058,0,0,0,0,2
2759,8.6751583,50.1423535,0,0,0,0,2
2760,8.6747119,50.1440538,0,0,0,0,2
2761,8.6780143,50.1442797,0,0,0,0,2
2762,8.679938,50.1419788,0,0,0,0,6
2763,8.6819745,50.1431835,0,0,0,0,3
2764,8.6820247,50.1438839,0,0,0,0,3
2765,8.6790772,50.1444363,0,0,0,0,2
2766,8.679654,50.1426721,0,0,0,0,3
2767,8.6828571,50.1440185,0,2,0,0,1
2768,8.6726167,50.1474928,0,0,0,0,6
2769,8.6679641,50.1475978,0,0,0,0,2
2770,8.6692235,50.1469414,0,0,0,0,3
2771,8.6682844,50.146787,0,0,0,0,4
2772,8.6688331,50.1485789,0,2,0,0,1
2773,8.6672895,50.1557039,0,0,0,0,6
2774,8.6681857,50.1537506,0,0,0,0,5
2775,8.6693724,50.1518557,0,0,0,0,6
2776,8.6654795,50.1568254,0,0,0,0,4
2777,8.6356208,50.1678999,0,0,0,0,6
2778,8.6269489,50.1639031,0,0,0,0,3
2779,8.6260261,50.1649455,0,0,0,0,2
2780,8.625985,50.1639876,0,0,0,0,2
2781,8.6266239,50.1651868,0,0,4,0,1
2782,8.6252128,50.1624572,0,0,0,0,2
2783,8.6318183,50.1565746,0,0,0,3,0
2784,8.6217244,50.1545695,0,0,0,0,2
2785,8.563594,50.0516435,2,0,0,0,0
2786,8.6032827,50.0526582,3,0,0,0,0
2787,8.6417241,50.1233562,0,0,0,0,4
2788,8.6425723,50.1226672,0,0,0,0,2
