id,lon,lat,highway
107,-76.9382421,38.8724632,"[4, 0, 0]"
108,-76.9387866,38.8719412,"[3, 0, 0]"
109,-77.052257,38.956246,"[1, 0, 2]"
110,-77.052505,38.956236,"[3, 0, 0]"
111,-77.0239902,38.8828735,"[3, 0, 0]"
112,-77.0095371,38.8813843,"[2, 0, 0]"
113,-77.0094547,38.8813179,"[2, 0, 0]"
114,-77.0238418,38.8829768,"[2, 0, 0]"
115,-77.0206749,38.8823528,"[3, 0, 0]"
116,-77.0235241,38.882508,"[2, 0, 0]"
117,-77.02117,38.959163,"[3, 0, 0]"
118,-77.022446,38.959541,"[3, 0, 0]"
119,-76.9374879,38.9081058,"[3, 1, 0]"
120,-77.0162904,38.9750154,"[4, 0, 0]"
121,-76.9930229,38.8909391,"[3, 0, 0]"
122,-76.9926491,38.890788,"[4, 0, 0]"
123,-77.0198765,38.9280217,"[3, 0, 0]"
124,-77.019292,38.928061,"[4, 0, 0]"
125,-77.018826,38.928131,"[3, 0, 0]"
126,-77.082954,38.906811,"[1, 0, 0]"
127,-77.082409,38.906928,"[2, 1, 0]"
128,-77.082359,38.906943,"[2, 1, 0]"
129,-77.082003,38.907068,"[3, 0, 0]"
130,-77.0010404,38.8267863,"[3, 0, 0]"
131,-77.0319594,38.8766723,"[3, 0, 0]"
132,-77.0332998,38.8776484,"[3, 0, 0]"
133,-77.033092,38.878982,"[2, 0, 0]"
134,-77.110097,38.934548,"[3, 0, 0]"
135,-76.998064,38.850655,"[0, 3, 0]"
136,-76.997689,38.85045,"[0, 3, 0]"
137,-76.997098,38.850656,"[0, 3, 0]"
138,-77.0447747,38.9483191,"[0, 0, 2]"
139,-77.0493041,38.9444656,"[0, 0, 3]"
140,-77.0494046,38.9444403,"[0, 0, 4]"
141,-77.0496329,38.9435707,"[2, 0, 0]"
142,-77.0496228,38.9435227,"[2, 0, 0]"
143,-77.0496223,38.9434588,"[2, 0, 2]"
144,-77.0496399,38.9433662,"[3, 0, 0]"
145,-76.996182,38.879731,"[3, 0, 0]"
146,-77.005103,38.9612713,"[3, 0, 0]"
147,-77.005567,38.961549,"[3, 1, 0]"
148,-77.024563,38.8611219,"[2, 1, 0]"
149,-77.0236757,38.8612985,"[0, 2, 1]"
150,-77.022202,38.8618654,"[2, 1, 0]"
151,-77.01932,38.928358,"[3, 0, 0]"
152,-77.0260898,38.9684353,"[3, 0, 0]"
153,-76.998319,38.945421,"[3, 0, 0]"
154,-76.998377,38.9462712,"[3, 0, 0]"
155,-76.985281,38.84926,"[2, 0, 0]"
156,-76.986382,38.849944,"[2, 0, 0]"
157,-76.991658,38.844127,"[4, 0, 0]"
158,-76.993758,38.877525,"[3, 0, 0]"
159,-76.936094,38.873462,"[4, 0, 0]"
160,-76.9693358,38.8617938,"[2, 1, 0]"
161,-76.96931,38.861555,"[2, 0, 0]"
162,-76.969373,38.861223,"[4, 0, 0]"
163,-77.0501215,38.8957357,"[2, 0, 0]"
164,-76.992649,38.859795,"[2, 0, 0]"
165,-76.99278,38.859561,"[3, 0, 0]"
166,-76.992781,38.859118,"[4, 0, 0]"
167,-77.0487403,38.8958156,"[2, 0, 0]"
168,-76.9819388,38.9007422,"[3, 0, 0]"
169,-76.9828882,38.9007391,"[4, 0, 0]"
170,-76.998829,38.85572,"[0, 3, 0]"
171,-77.0001563,38.8553997,"[0, 3, 0]"
172,-76.999702,38.855291,"[0, 3, 0]"
173,-76.997033,38.852383,"[0, 3, 0]"
174,-76.996639,38.849018,"[0, 3, 0]"
175,-76.997059,38.848903,"[0, 4, 0]"
176,-76.998352,38.848853,"[0, 2, 0]"
177,-76.9785401,38.9171666,"[5, 0, 0]"
178,-76.9785454,38.9172743,"[4, 0, 0]"
179,-76.9777958,38.9173744,"[2, 0, 0]"
180,-76.9777585,38.9172903,"[4, 0, 0]"
181,-77.005892,38.883233,"[5, 0, 0]"
182,-77.0058137,38.8832917,"[4, 0, 0]"
183,-77.0570287,38.9052445,"[4, 0, 0]"
184,-77.0460848,38.9169965,"[3, 0, 0]"
185,-77.0464536,38.9168638,"[3, 0, 0]"
186,-77.0467448,38.9167755,"[5, 0, 0]"
187,-77.030264,38.960219,"[3, 0, 0]"
188,-77.030024,38.95999,"[3, 0, 0]"
189,-77.0053405,38.8832462,"[3, 0, 0]"
190,-77.00589,38.883294,"[4, 0, 0]"
191,-77.006361,38.883345,"[3, 0, 0]"
192,-77.0787332,38.9496874,"[4, 0, 0]"
193,-77.0786242,38.949689,"[2, 0, 2]"
194,-77.0105174,38.8860344,"[2, 0, 1]"
195,-77.0092351,38.8833491,"[2, 0, 2]"
196,-77.0192306,38.9367867,"[3, 0, 0]"
197,-77.019685,38.93725,"[3, 0, 0]"
198,-77.0267322,38.8829934,"[2, 1, 0]"
199,-77.0277094,38.8819313,"[2, 0, 0]"
200,-77.034885,38.936716,"[3, 0, 0]"
201,-77.034196,38.93696,"[3, 0, 0]"
202,-77.0408793,38.9172142,"[3, 0, 0]"
203,-77.0408655,38.9171099,"[2, 0, 1]"
204,-77.0407638,38.9170109,"[3, 0, 0]"
205,-77.043587,38.960508,"[4, 0, 1]"
206,-77.043076,38.960376,"[3, 0, 0]"
207,-77.0403375,38.9857035,"[2, 0, 0]"
208,-77.078877,38.925412,"[3, 0, 0]"
209,-77.0793259,38.9258895,"[2, 0, 0]"
210,-76.951948,38.895636,"[3, 0, 0]"
211,-76.9523385,38.8954791,"[2, 0, 0]"
212,-76.9525101,38.8954645,"[2, 0, 0]"
213,-77.0702,38.955669,"[3, 0, 0]"
214,-77.070644,38.955761,"[3, 0, 0]"
215,-77.0816237,38.9069084,"[3, 0, 0]"
216,-77.081258,38.907079,"[4, 0, 0]"
217,-77.0093361,38.8818408,"[3, 0, 0]"
218,-77.0707084,38.9050143,"[3, 0, 0]"
219,-76.997736,38.940329,"[3, 0, 0]"
220,-76.999001,38.940734,"[4, 0, 0]"
221,-76.998093,38.941192,"[3, 0, 0]"
222,-76.995791,38.862875,"[2, 1, 0]"
223,-77.0938,38.922129,"[3, 0, 0]"
224,-77.093097,38.921704,"[3, 0, 0]"
225,-77.093259,38.922224,"[3, 0, 0]"
226,-77.0136351,38.8860426,"[4, 0, 0]"
227,-76.9922842,38.8479619,"[1, 0, 0]"
228,-77.006729,38.936555,"[4, 0, 0]"
229,-77.0065936,38.9365623,"[2, 0, 0]"
230,-77.0061443,38.9366176,"[2, 0, 0]"
231,-77.0056595,38.9366729,"[0, 2, 0]"
232,-77.002132,38.936155,"[2, 1, 0]"
233,-76.965518,38.914684,"[0, 4, 0]"
234,-76.961033,38.915717,"[0, 3, 0]"
235,-77.0584683,38.8807253,"[2, 0, 0]"
236,-76.9848917,38.8868684,"[3, 0, 0]"
237,-76.9846673,38.8869098,"[3, 0, 0]"
238,-76.9843091,38.8872849,"[2, 0, 1]"
239,-76.9842461,38.8873384,"[4, 0, 0]"
240,-76.9845826,38.8880858,"[0, 3, 0]"
241,-76.9840821,38.8874413,"[2, 0, 2]"
242,-76.9836601,38.8876109,"[5, 0, 0]"
243,-77.001738,38.892017,"[3, 0, 0]"
244,-77.0020381,38.892084,"[4, 0, 0]"
245,-76.9445568,38.9014703,"[2, 0, 0]"
246,-77.003172,38.930037,"[3, 0, 0]"
247,-76.9972958,38.8625317,"[3, 0, 0]"
248,-76.9615948,38.8895502,"[3, 0, 0]"
249,-76.9725645,38.8746381,"[3, 0, 1]"
250,-76.9725731,38.8749326,"[3, 0, 0]"
251,-77.0324693,38.8844804,"[2, 0, 0]"
252,-77.0322716,38.8844118,"[2, 0, 0]"
253,-77.0351662,38.8789645,"[3, 0, 0]"
254,-77.039629,38.956728,"[2, 0, 0]"
255,-76.9235161,38.8860998,"[3, 1, 0]"
256,-76.9231065,38.8864519,"[3, 0, 0]"
257,-76.994969,38.877132,"[3, 0, 0]"
258,-76.966981,38.920898,"[1, 0, 0]"
259,-76.966388,38.921081,"[3, 0, 0]"
260,-77.0128786,38.8754049,"[1, 1, 0]"
261,-76.9316758,38.899547,"[3, 0, 0]"
262,-76.9306659,38.8996976,"[3, 0, 0]"
263,-76.9295916,38.899706,"[4, 0, 0]"
264,-76.9279381,38.8997415,"[3, 0, 0]"
265,-76.967768,38.874611,"[4, 0, 0]"
266,-76.968338,38.874659,"[3, 0, 0]"
267,-76.990404,38.865843,"[3, 1, 0]"
268,-77.0146345,38.8983442,"[0, 1, 1]"
269,-77.0150361,38.8983461,"[0, 0, 4]"
270,-77.067646,38.946253,"[3, 0, 0]"
271,-77.0151644,38.9064627,"[3, 0, 0]"
272,-77.015164,38.907236,"[3, 0, 0]"
273,-77.0270369,38.9136788,"[2, 1, 0]"
274,-77.0270369,38.9140979,"[4, 0, 0]"
275,-77.016163,38.909638,"[4, 0, 0]"
276,-77.016293,38.909638,"[4, 0, 0]"
277,-77.0120919,38.9275407,"[2, 2, 0]"
278,-77.0465223,38.8956458,"[2, 0, 0]"
279,-77.0449248,38.8954395,"[4, 0, 0]"
280,-77.0251162,38.8827569,"[3, 0, 0]"
281,-77.0262094,38.9155863,"[5, 0, 0]"
282,-76.999222,38.847805,"[4, 0, 0]"
283,-76.9989313,38.8481054,"[1, 2, 0]"
284,-76.9960239,38.8416846,"[2, 0, 0]"
285,-76.9996595,38.8432476,"[4, 0, 0]"
286,-76.9995132,38.8430653,"[3, 0, 0]"
287,-76.998117,38.852337,"[0, 3, 0]"
288,-76.998194,38.851273,"[0, 2, 0]"
289,-77.0143161,38.8180558,"[3, 0, 0]"
290,-77.0135503,38.8177862,"[2, 1, 0]"
291,-77.0125673,38.8178468,"[2, 1, 0]"
292,-77.016154,38.909247,"[4, 0, 0]"
293,-77.004937,38.910581,"[3, 0, 0]"
294,-77.002033,38.912602,"[4, 0, 0]"
295,-76.97827,38.917957,"[3, 0, 0]"
296,-76.944715,38.902338,"[3, 0, 0]"
297,-77.0312686,38.9628035,"[3, 0, 0]"
298,-77.0312351,38.9629246,"[4, 0, 0]"
299,-76.958268,38.8688818,"[3, 0, 0]"
300,-76.958516,38.8685666,"[4, 0, 0]"
301,-77.0614574,38.9237021,"[1, 0, 0]"
302,-76.993003,38.935459,"[3, 0, 0]"
303,-76.994158,38.934495,"[3, 1, 0]"
304,-76.994434,38.934019,"[2, 0, 0]"
305,-77.055988,38.945602,"[2, 0, 0]"
306,-76.979048,38.928964,"[3, 0, 0]"
307,-76.978994,38.920228,"[3, 0, 0]"
308,-77.0813109,38.9620841,"[3, 0, 0]"
309,-77.08202,38.9620847,"[3, 0, 0]"
310,-77.0530734,38.8982048,"[2, 0, 0]"
311,-76.984888,38.9199822,"[3, 0, 0]"
312,-76.984841,38.920244,"[2, 1, 0]"
313,-76.984788,38.920323,"[2, 1, 0]"
314,-76.984581,38.920473,"[2, 0, 0]"
315,-77.046763,38.987872,"[3, 0, 0]"
316,-77.046684,38.988125,"[3, 0, 0]"
317,-76.996212,38.942583,"[3, 0, 0]"
318,-76.99714,38.942546,"[3, 0, 0]"
319,-77.0363218,38.9654249,"[4, 0, 0]"
320,-77.037609,38.964449,"[2, 1, 0]"
321,-76.970785,38.923468,"[0, 2, 0]"
322,-76.9715968,38.8731512,"[2, 1, 0]"
323,-77.072014,38.927529,"[4, 0, 0]"
324,-77.072023,38.927778,"[3, 0, 0]"
325,-76.972227,38.8727337,"[5, 0, 0]"
326,-77.061833,38.934651,"[3, 0, 0]"
327,-77.062073,38.935072,"[3, 1, 0]"
328,-77.0106527,38.8694644,"[3, 0, 0]"
329,-77.0509878,38.9335096,"[4, 0, 0]"
330,-77.0346297,38.9518774,"[4, 0, 0]"
331,-77.0352,38.953936,"[3, 1, 0]"
332,-77.033021,38.942932,"[4, 0, 0]"
333,-77.032725,38.942928,"[3, 0, 0]"
334,-76.996875,38.94086,"[2, 0, 0]"
335,-77.008054,38.932036,"[3, 0, 0]"
336,-77.0194417,38.9288209,"[3, 0, 0]"
337,-77.0193912,38.9285598,"[5, 0, 0]"
338,-76.93024,38.889477,"[2, 1, 0]"
339,-77.007754,38.961988,"[1, 0, 0]"
340,-76.961939,38.887567,"[3, 0, 0]"
341,-77.028562,38.9664,"[3, 0, 0]"
342,-77.028488,38.9661403,"[4, 0, 0]"
343,-77.0115909,38.8935786,"[3, 0, 0]"
