id,lon,lat,highway
108,2.3568711,48.8313569,"[3, 0, 1]"
109,2.3567175,48.8318002,"[3, 0, 1]"
110,2.3560813,48.8322428,"[3, 1, 1]"
111,2.3582931,48.8318213,"[3, 0, 0]"
112,2.3589341,48.8320387,"[3, 0, 0]"
113,2.3584105,48.8321857,"[3, 0, 0]"
114,2.358415,48.8320005,"[3, 0, 0]"
115,2.3564892,48.8328074,"[4, 0, 0]"
116,2.3588028,48.8325125,"[2, 1, 0]"
117,2.3593046,48.8331875,"[2, 1, 0]"
118,2.3555283,48.8328501,"[3, 0, 0]"
119,2.3555425,48.833208,"[4, 0, 0]"
120,2.3634307,48.8317901,"[2, 1, 0]"
121,2.3585528,48.8321761,"[2, 1, 0]"
122,2.3664849,48.8270179,"[4, 0, 0]"
123,2.3713592,48.8276787,"[4, 0, 0]"
124,2.3691247,48.8273743,"[3, 0, 1]"
125,2.3790467,48.8212048,"[2, 0, 0]"
126,2.3333421,48.8537953,"[5, 0, 0]"
127,2.3402953,48.852103,"[4, 0, 0]"
128,2.3431724,48.8513977,"[4, 0, 0]"
129,2.3427988,48.8529535,"[2, 1, 0]"
130,2.3468129,48.8530582,"[4, 0, 0]"
131,2.3242724,48.8437431,"[5, 1, 0]"
132,2.3311169,48.8515902,"[4, 0, 0]"
133,2.3442925,48.8537909,"[5, 0, 0]"
134,2.3216243,48.8410717,"[2, 0, 0]"
135,2.3228047,48.8420224,"[4, 0, 0]"
136,2.3248713,48.8412731,"[4, 2, 0]"
137,2.3305503,48.8393924,"[3, 0, 0]"
138,2.3455218,48.8376837,"[4, 0, 0]"
139,2.3333475,48.8341198,"[4, 0, 0]"
140,2.2429146,48.8480366,"[2, 0, 1]"
141,2.2415301,48.8535037,"[2, 2, 0]"
142,2.2423969,48.8548319,"[2, 2, 0]"
143,2.2637168,48.8624438,"[0, 0, 3]"
144,2.2664623,48.8627116,"[3, 0, 1]"
145,2.2686662,48.8631344,"[4, 0, 0]"
146,2.2725275,48.8642336,"[2, 0, 2]"
147,2.2845692,48.8726811,"[4, 0, 0]"
148,2.2879169,48.8801036,"[4, 0, 0]"
149,2.2966493,48.8848378,"[3, 0, 0]"
150,2.297261,48.885359,"[3, 0, 0]"
151,2.2971781,48.8845175,"[3, 0, 0]"
152,2.3011542,48.8869037,"[4, 0, 0]"
153,2.3105625,48.8881726,"[3, 0, 0]"
154,2.3141215,48.8873505,"[5, 0, 0]"
155,2.3167621,48.8857178,"[2, 0, 2]"
156,2.3203489,48.8822056,"[4, 0, 0]"
157,2.3218476,48.8794904,"[5, 0, 0]"
158,2.3232386,48.8790592,"[3, 0, 0]"
159,2.3269497,48.8778593,"[5, 1, 0]"
160,2.3327896,48.8838764,"[4, 1, 0]"
161,2.3469998,48.8835576,"[4, 1, 0]"
162,2.3398698,48.875888,"[4, 0, 0]"
163,2.3431313,48.8756759,"[3, 0, 0]"
164,2.3570795,48.8793121,"[4, 0, 1]"
165,2.3633835,48.8845067,"[2, 0, 0]"
166,2.3676102,48.8794269,"[0, 3, 0]"
167,2.3705986,48.877753,"[3, 0, 0]"
168,2.3635398,48.8740589,"[2, 0, 1]"
169,2.3822734,48.8947381,"[3, 0, 0]"
170,2.3704116,48.8829362,"[0, 0, 2]"
171,2.3696433,48.8661921,"[4, 0, 0]"
172,2.3651418,48.8667247,"[3, 0, 0]"
173,2.3761292,48.8512901,"[5, 0, 0]"
174,2.3706512,48.8497072,"[2, 1, 0]"
175,2.3714459,48.8480012,"[4, 0, 0]"
176,2.3725375,48.8486286,"[4, 0, 2]"
177,2.3760584,48.8484349,"[2, 1, 0]"
178,2.3736868,48.8518943,"[2, 0, 1]"
179,2.3694048,48.8468478,"[4, 0, 0]"
180,2.3722312,48.8444983,"[2, 0, 2]"
181,2.3789998,48.8404205,"[4, 0, 1]"
182,2.3815641,48.8442794,"[4, 0, 1]"
183,2.3793973,48.8505503,"[3, 0, 0]"
184,2.3846836,48.8500833,"[4, 0, 0]"
185,2.367868,48.8419094,"[4, 0, 0]"
186,2.3967168,48.8474701,"[1, 2, 0]"
187,2.3970535,48.8491262,"[2, 2, 0]"
188,2.3962019,48.8494264,"[0, 3, 0]"
189,2.3953046,48.8493607,"[2, 2, 0]"
190,2.3947333,48.8490929,"[2, 2, 2]"
191,2.3943563,48.8486112,"[2, 2, 2]"
192,2.3946949,48.8477089,"[1, 2, 1]"
193,2.39573,48.8473365,"[2, 2, 0]"
194,2.3867729,48.8473461,"[4, 0, 0]"
195,2.3878147,48.8462764,"[2, 1, 0]"
196,2.3955474,48.8649662,"[4, 0, 0]"
197,2.4015893,48.8644132,"[3, 0, 0]"
198,2.4085287,48.8644023,"[2, 0, 0]"
199,2.412284,48.8646728,"[2, 0, 0]"
200,2.4090095,48.8406596,"[4, 0, 1]"
201,2.4101755,48.8442874,"[5, 0, 0]"
202,2.4057273,48.8446689,"[4, 0, 0]"
203,2.3982497,48.8453024,"[3, 1, 0]"
204,2.3989094,48.8411027,"[3, 0, 0]"
205,2.3961013,48.8397185,"[3, 0, 0]"
206,2.406596,48.8353603,"[4, 0, 1]"
207,2.4080632,48.8348528,"[4, 0, 0]"
208,2.4057115,48.8333363,"[3, 0, 1]"
209,2.4108114,48.8340006,"[3, 0, 0]"
210,2.4113663,48.8343583,"[4, 0, 0]"
211,2.3854014,48.8424248,"[3, 0, 0]"
212,2.3945351,48.8394448,"[3, 0, 0]"
213,2.3912033,48.8373028,"[4, 0, 0]"
214,2.3900187,48.8370497,"[4, 1, 0]"
215,2.3861104,48.8357065,"[3, 0, 0]"
216,2.3795882,48.8398568,"[0, 3, 1]"
217,2.3761486,48.8389062,"[4, 0, 0]"
218,2.3736544,48.8375695,"[4, 0, 0]"
219,2.3713523,48.8363672,"[4, 0, 0]"
220,2.3743687,48.8367538,"[2, 1, 0]"
221,2.3483518,48.8557219,"[2, 0, 0]"
222,2.3522069,48.8526464,"[3, 1, 1]"
223,2.3513069,48.851112,"[4, 0, 0]"
224,2.3492488,48.8573196,"[4, 0, 1]"
225,2.3565953,48.8562782,"[1, 1, 2]"
226,2.362765,48.8546735,"[2, 2, 0]"
227,2.3665458,48.8535418,"[1, 2, 0]"
228,2.3604658,48.8523738,"[3, 0, 1]"
229,2.3589713,48.8529093,"[3, 1, 0]"
230,2.3578164,48.8533327,"[4, 0, 0]"
231,2.3549444,48.8543758,"[2, 0, 2]"
232,2.3527386,48.8552238,"[2, 0, 0]"
233,2.354875,48.849976,"[4, 0, 0]"
234,2.3567895,48.8494029,"[4, 0, 0]"
235,2.3560363,48.8496235,"[3, 0, 1]"
236,2.3614294,48.8508102,"[4, 0, 0]"
237,2.3434071,48.8600609,"[0, 2, 2]"
238,2.3474471,48.8587581,"[0, 2, 3]"
239,2.339848,48.8589898,"[3, 0, 0]"
240,2.3300717,48.8608967,"[4, 0, 0]"
241,2.3369827,48.8621629,"[0, 0, 4]"
242,2.3320906,48.8637542,"[3, 0, 2]"
243,2.3272651,48.8653053,"[0, 0, 4]"
244,2.3370565,48.8514647,"[4, 0, 0]"
245,2.3357195,48.8513168,"[3, 0, 1]"
246,2.3201059,48.8640695,"[5, 0, 1]"
247,2.3136679,48.8646741,"[4, 0, 0]"
248,2.3103421,48.8646107,"[4, 0, 0]"
249,2.3104219,48.8625713,"[4, 0, 0]"
250,2.3199122,48.8658611,"[5, 0, 0]"
251,2.3219719,48.8666151,"[4, 0, 1]"
252,2.3101251,48.8691428,"[3, 1, 0]"
253,2.3054471,48.8542721,"[4, 1, 0]"
254,2.3034962,48.858808,"[5, 0, 0]"
255,2.3008394,48.8598721,"[3, 0, 0]"
256,2.2968652,48.8589324,"[3, 1, 0]"
257,2.2954214,48.8579615,"[0, 3, 0]"
258,2.2875005,48.8633926,"[3, 0, 0]"
259,2.289968,48.8668087,"[5, 1, 0]"
260,2.2946509,48.873247,"[3, 0, 0]"
261,2.2942797,48.8734652,"[3, 0, 0]"
262,2.2941461,48.873743,"[3, 0, 0]"
263,2.2949396,48.8743576,"[3, 0, 0]"
264,2.2954181,48.8743025,"[3, 0, 0]"
265,2.2957798,48.8740905,"[3, 0, 0]"
266,2.2959161,48.8738244,"[3, 0, 0]"
267,2.2958328,48.8735273,"[3, 0, 0]"
268,2.2951412,48.8731947,"[3, 0, 0]"
269,2.2955389,48.8732951,"[3, 0, 0]"
270,2.2979629,48.8778095,"[3, 0, 0]"
271,2.3049796,48.879549,"[2, 0, 2]"
272,2.2994954,48.8723626,"[3, 0, 1]"
273,2.3052845,48.8705205,"[4, 0, 0]"
274,2.3678476,48.8244736,"[3, 0, 0]"
275,2.3687123,48.8229124,"[4, 0, 0]"
276,2.3694427,48.8215316,"[5, 0, 0]"
277,2.3670455,48.8226444,"[3, 0, 1]"
278,2.369126,48.8216311,"[4, 0, 0]"
279,2.3883588,48.8285223,"[2, 0, 0]"
280,2.3729331,48.8284757,"[4, 0, 0]"
281,2.3767516,48.8306422,"[4, 0, 0]"
282,2.3747816,48.8327329,"[2, 0, 2]"
283,2.3824743,48.8337178,"[4, 0, 0]"
284,2.3797778,48.8322388,"[5, 0, 0]"
285,2.3787507,48.8329679,"[3, 0, 0]"
286,2.3731375,48.8344579,"[3, 0, 1]"
287,2.3721269,48.8355419,"[3, 0, 0]"
288,2.3714895,48.8362129,"[4, 0, 0]"
289,2.3650971,48.833824,"[3, 0, 1]"
290,2.367637,48.8321657,"[4, 0, 0]"
291,2.3647847,48.8339797,"[3, 0, 1]"
292,2.370735,48.8434138,"[5, 0, 0]"
293,2.3640916,48.8478357,"[2, 1, 0]"
294,2.3609481,48.846846,"[3, 0, 0]"
295,2.358611,48.8519155,"[0, 3, 1]"
296,2.357066,48.8524438,"[2, 2, 0]"
297,2.3552992,48.8530123,"[0, 3, 0]"
298,2.3539963,48.8534192,"[0, 4, 0]"
299,2.3533008,48.8528801,"[0, 4, 0]"
300,2.353681,48.8521676,"[0, 3, 0]"
301,2.3541599,48.8516311,"[0, 3, 0]"
302,2.3552545,48.8513444,"[0, 3, 0]"
303,2.3559179,48.8511377,"[2, 2, 0]"
304,2.3575168,48.8505947,"[0, 3, 0]"
305,2.3585159,48.8502611,"[0, 3, 0]"
306,2.3590296,48.850081,"[2, 1, 0]"
307,2.3535281,48.8529217,"[0, 3, 0]"
308,2.3565473,48.8518338,"[2, 2, 0]"
309,2.354842,48.8524483,"[0, 4, 0]"
310,2.3558532,48.8520843,"[0, 3, 0]"
311,2.3580839,48.851283,"[0, 4, 0]"
312,2.3590385,48.8509397,"[0, 3, 0]"
313,2.3541528,48.8526936,"[0, 3, 0]"
314,2.3964579,48.8509679,"[2, 0, 1]"
315,2.3925211,48.8504119,"[4, 0, 1]"
316,2.3920084,48.8489668,"[5, 0, 0]"
317,2.3928506,48.8480382,"[4, 0, 0]"
318,2.3936715,48.8471465,"[4, 0, 0]"
319,2.3960479,48.8489841,"[2, 0, 2]"
320,2.3955684,48.8489439,"[3, 0, 0]"
321,2.3952373,48.8487905,"[3, 0, 0]"
322,2.3950215,48.8485175,"[3, 0, 0]"
323,2.3950103,48.8482871,"[3, 0, 0]"
324,2.3952063,48.8479997,"[2, 0, 2]"
325,2.3963944,48.8478638,"[2, 0, 2]"
326,2.3967898,48.8481806,"[3, 0, 0]"
327,2.396839,48.8484383,"[3, 0, 0]"
328,2.3966072,48.8487883,"[3, 0, 0]"
329,2.3943442,48.8482123,"[2, 2, 1]"
330,2.3958129,48.8477806,"[3, 0, 0]"
331,2.3985446,48.8489264,"[3, 0, 0]"
332,2.3989257,48.8472878,"[4, 0, 0]"
333,2.3961342,48.8395175,"[3, 0, 0]"
334,2.3954443,48.8395755,"[3, 0, 0]"
335,2.3974499,48.8388965,"[3, 1, 0]"
336,2.3951051,48.8455866,"[2, 0, 0]"
337,2.3974913,48.8427115,"[4, 0, 0]"
338,2.3867648,48.836057,"[3, 0, 0]"
339,2.3876847,48.8364877,"[3, 0, 0]"
340,2.3774063,48.8462793,"[4, 1, 2]"
341,2.3837717,48.847004,"[4, 0, 0]"
342,2.3817132,48.846772,"[4, 0, 0]"
343,2.3533193,48.864829,"[3, 2, 0]"
344,2.3490334,48.8638647,"[5, 0, 0]"
345,2.3393461,48.8746674,"[4, 0, 0]"
346,2.3325479,48.8706941,"[4, 0, 0]"
347,2.3347858,48.8710801,"[4, 0, 0]"
348,2.3382629,48.8716742,"[3, 0, 0]"
349,2.332714,48.8703017,"[4, 0, 0]"
350,2.3325517,48.8700764,"[3, 0, 0]"
351,2.3322283,48.8702107,"[4, 0, 0]"
352,2.3320659,48.8706246,"[4, 0, 0]"
353,2.3271551,48.8737477,"[5, 0, 2]"
354,2.3198244,48.874847,"[5, 0, 0]"
355,2.3318505,48.8710733,"[3, 0, 0]"
356,2.332342,48.871156,"[3, 0, 0]"
357,2.3328034,48.8722064,"[4, 0, 0]"
358,2.329943,48.8702501,"[4, 0, 0]"
359,2.3250951,48.8697914,"[2, 0, 0]"
360,2.3238947,48.8692559,"[3, 0, 1]"
361,2.3331307,48.8687213,"[3, 0, 0]"
362,2.3594606,48.819145,"[4, 0, 0]"
363,2.3577072,48.8193767,"[2, 0, 2]"
364,2.3506339,48.8210147,"[4, 0, 0]"
365,2.3446021,48.8194879,"[4, 0, 0]"
366,2.3343552,48.8213603,"[3, 0, 0]"
367,2.3313128,48.8347063,"[4, 0, 1]"
368,2.330922,48.8340774,"[2, 1, 0]"
369,2.3315421,48.8332385,"[2, 1, 0]"
370,2.3768492,48.8597514,"[4, 0, 0]"
371,2.378584,48.8587156,"[4, 0, 0]"
372,2.3794021,48.8533915,"[3, 0, 0]"
373,2.3770122,48.8532717,"[2, 0, 1]"
374,2.375077,48.8532065,"[3, 0, 0]"
375,2.367034,48.8795788,"[0, 2, 0]"
376,2.3692103,48.8825102,"[3, 1, 0]"
377,2.3645298,48.8718957,"[3, 0, 0]"
378,2.3661837,48.8697616,"[3, 0, 1]"
379,2.3619725,48.8193334,"[4, 0, 0]"
380,2.36463,48.820154,"[4, 0, 0]"
381,2.3619778,48.8237497,"[2, 1, 0]"
382,2.3127519,48.8261491,"[4, 0, 0]"
383,2.3054972,48.8277487,"[4, 0, 0]"
384,2.3014298,48.8286407,"[4, 0, 0]"
385,2.2924987,48.8309442,"[3, 0, 0]"
386,2.2883604,48.8326932,"[3, 0, 1]"
387,2.2810656,48.8354165,"[4, 0, 0]"
388,2.2697526,48.8387717,"[4, 0, 0]"
389,2.2575332,48.8453547,"[4, 0, 0]"
390,2.2661315,48.8596337,"[3, 0, 0]"
391,2.271815,48.8668753,"[3, 0, 0]"
392,2.2774847,48.8738416,"[2, 1, 0]"
393,2.3921752,48.8360773,"[3, 0, 0]"
394,2.3948808,48.8336313,"[3, 0, 0]"
395,2.2784454,48.8747512,"[2, 0, 0]"
396,2.286076,48.882258,"[3, 0, 1]"
397,2.2915177,48.8856777,"[2, 0, 1]"
398,2.4115116,48.8490538,"[5, 0, 1]"
399,2.4105158,48.8534855,"[5, 0, 0]"
400,2.2947714,48.8874974,"[1, 0, 1]"
401,2.2991349,48.8894508,"[2, 1, 0]"
402,2.3025282,48.8910624,"[3, 1, 1]"
403,2.4086357,48.8646564,"[3, 0, 0]"
404,2.4088776,48.8679431,"[4, 0, 0]"
405,2.4065457,48.8771874,"[5, 0, 0]"
406,2.4056378,48.8777884,"[2, 1, 0]"
407,2.4003829,48.8802663,"[3, 0, 0]"
408,2.4000569,48.8806977,"[3, 0, 0]"
409,2.3979171,48.8828828,"[2, 0, 0]"
410,2.3711722,48.8987244,"[4, 0, 0]"
411,2.3829277,48.8989357,"[2, 0, 0]"
412,2.3969899,48.8836491,"[4, 0, 0]"
413,2.3966127,48.8847537,"[2, 0, 1]"
414,2.3963063,48.8866014,"[3, 0, 0]"
415,2.3936719,48.8960197,"[2, 0, 0]"
416,2.322861,48.8376844,"[5, 0, 0]"
417,2.3229302,48.8375484,"[4, 0, 0]"
418,2.3249982,48.8324783,"[4, 0, 0]"
419,2.3408464,48.8473362,"[4, 1, 1]"
420,2.3417553,48.8488358,"[3, 0, 0]"
421,2.3428034,48.8506264,"[2, 2, 1]"
422,2.345541,48.8508383,"[5, 0, 0]"
423,2.3448714,48.8495911,"[4, 0, 0]"
424,2.3436521,48.8473558,"[4, 0, 0]"
425,2.3433551,48.846796,"[4, 0, 0]"
426,2.3420496,48.8443318,"[4, 0, 0]"
427,2.3490085,48.8499851,"[4, 0, 0]"
428,2.3528726,48.8495209,"[4, 0, 0]"
429,2.3626942,48.851188,"[2, 1, 0]"
430,2.3404015,48.8561313,"[4, 1, 0]"
431,2.3371784,48.8576765,"[2, 0, 2]"
432,2.3353064,48.8578087,"[3, 0, 1]"
433,2.3332665,48.8582658,"[3, 0, 0]"
434,2.3327512,48.8576193,"[3, 0, 0]"
435,2.3304702,48.8544657,"[4, 2, 0]"
436,2.3286248,48.8518682,"[3, 0, 0]"
437,2.3252736,48.8506986,"[3, 0, 0]"
438,2.32414,48.8502335,"[4, 0, 0]"
439,2.3201774,48.8482314,"[3, 0, 0]"
440,2.3283353,48.8582212,"[4, 0, 0]"
441,2.3287489,48.8588006,"[4, 0, 0]"
442,2.3259635,48.8560436,"[4, 1, 0]"
443,2.323896,48.857698,"[3, 0, 0]"
444,2.3202091,48.85914,"[3, 0, 0]"
445,2.3181564,48.8597994,"[4, 0, 0]"
446,2.3148365,48.8599661,"[4, 0, 0]"
447,2.3131081,48.8599548,"[4, 0, 0]"
448,2.3101795,48.8599384,"[4, 0, 0]"
449,2.3079111,48.8496383,"[3, 0, 0]"
450,2.3061301,48.8510287,"[4, 0, 0]"
